ID,Name,Acceleration,Age,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Preferred,Rating,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
223123,E. Güral,65,28,71,66,67,42,62,59,0,66,62,64,0,0,0,0,0,0,66,0,66,0,71,0,72,ST,65,65,66,79,0,60,64,0,78,58,70
237715,P. Cutrone,65,19,54,67,65,67,65,59,0,65,65,69,0,0,0,0,0,0,65,0,69,0,51,0,68,ST,65,55,59,59,0,69,55,0,69,49,67
193939,B. Kee,54,26,77,73,67,83,60,63,0,45,55,66,0,0,0,0,0,0,67,0,73,0,60,0,62,ST,65,65,56,66,0,60,74,0,75,58,56
179860,R. Reid,79,28,72,58,62,72,56,67,0,51,61,65,0,0,0,0,0,0,58,0,60,0,59,0,68,ST,65,64,57,65,0,82,84,0,85,60,56
195481,J. Proctor,67,25,46,72,61,66,60,48,0,53,61,65,0,0,0,0,0,0,66,0,78,0,65,0,58,ST,65,56,57,62,0,78,65,0,78,63,57
228763,G. Melkadze,75,20,81,72,64,65,65,63,0,47,65,59,0,0,0,0,0,0,68,0,71,0,63,0,50,ST,65,58,64,65,0,73,67,0,75,64,49
207516,J. Świerczok,68,24,63,75,66,74,64,60,0,53,60,67,0,0,0,0,0,0,63,0,66,0,61,0,66,ST,65,63,55,61,0,73,53,0,69,47,49
203166,R. Koch,78,31,74,69,56,67,64,64,0,61,63,60,0,0,0,0,0,0,60,0,75,0,59,0,44,ST,65,64,66,64,0,79,80,0,72,64,57
207522,Romário,53,24,34,49,64,53,65,52,0,46,62,71,0,0,0,0,0,0,75,0,74,0,58,0,73,ST,65,55,62,57,0,49,72,0,81,50,46
240290,João Pedro,66,24,61,64,66,60,57,58,0,43,64,66,0,0,0,0,0,0,65,0,75,0,54,0,60,ST,65,58,54,62,0,73,71,0,81,51,57
241062,D. Milović,60,23,70,55,64,70,57,60,0,40,55,72,0,0,0,0,0,0,78,0,75,0,52,0,67,ST,65,50,46,62,0,62,70,0,94,70,55
194219,Aridane,32,30,60,53,69,44,57,56,0,41,52,63,0,0,0,0,0,0,76,0,33,0,51,0,54,ST,65,59,51,77,0,55,63,0,90,54,78
210604,A. Panyukov,61,22,33,66,63,69,60,59,0,47,59,69,0,0,0,0,0,0,68,0,64,0,62,0,65,ST,65,63,57,67,0,68,68,0,65,49,59
202932,S. Maholli,63,24,36,67,63,64,65,57,0,56,63,66,0,0,0,0,0,0,63,0,52,0,62,0,36,ST,65,60,50,69,0,61,64,0,78,40,61
143284,E. Keleş,68,30,64,69,62,60,65,60,0,47,72,62,0,0,0,0,0,0,56,0,60,0,61,0,68,ST,65,69,69,62,0,70,72,0,66,42,52
203447,A. Schalk,77,24,60,78,65,85,68,61,0,65,71,61,0,0,0,0,0,0,57,0,71,0,63,0,69,ST,65,67,49,66,0,75,75,0,56,56,66
221625,P. Mullins,58,25,64,52,68,54,67,65,0,53,61,60,0,0,0,0,0,0,67,0,73,0,62,0,62,ST,65,62,48,75,0,65,61,0,72,50,42
232122,Everton,59,23,44,50,66,54,61,60,0,49,63,65,0,0,0,0,0,0,61,0,56,0,60,0,65,ST,65,65,57,66,0,66,59,0,71,62,54
229051,J. Kjær,91,31,76,91,54,87,66,63,0,52,69,64,0,0,0,0,0,0,50,0,84,0,59,0,56,ST,65,69,54,64,0,84,69,0,69,51,61
177597,R. Taylor,54,29,66,65,64,60,68,70,0,55,60,62,0,0,0,0,0,0,69,0,78,0,58,0,66,ST,65,57,62,67,0,60,78,0,78,58,64
239296,E. Markov,64,22,29,55,67,58,55,54,0,43,53,65,0,0,0,0,0,0,71,0,68,0,60,0,62,ST,65,56,52,69,0,67,58,0,82,50,62
199873,Alex,70,26,59,75,60,68,67,53,0,63,68,62,0,0,0,0,0,0,67,0,70,0,61,0,67,ST,65,63,61,65,0,69,53,0,58,57,56
220612,D. Davydov,71,22,61,76,63,81,73,55,0,43,72,63,0,0,0,0,0,0,57,0,61,0,57,0,66,ST,65,60,62,64,0,74,67,0,56,55,55
239812,Barros,72,24,49,68,53,56,60,44,0,66,62,65,0,0,0,0,0,0,62,0,64,0,64,0,52,ST,65,65,58,82,0,69,63,0,66,44,58
216005,F. Rašić,33,25,62,32,63,33,61,69,0,27,52,68,0,0,0,0,0,0,78,0,33,0,69,0,69,ST,65,69,53,71,0,42,60,0,91,57,46
224455,A. Arrighini,65,27,45,59,67,59,65,63,0,46,58,65,0,0,0,0,0,0,68,0,72,0,61,0,62,ST,65,58,64,65,0,64,59,0,66,50,55
237513,O. Eddahri,64,26,42,77,52,61,69,70,0,66,72,58,0,0,0,0,0,0,44,0,45,0,64,0,65,ST,65,59,65,57,0,63,66,0,62,67,59
237770,Y. Hasegawa,52,29,42,59,61,54,72,58,0,38,67,68,0,0,0,0,0,0,70,0,67,0,64,0,56,ST,65,50,64,70,0,58,64,0,64,61,56
235983,Alex Pozo,70,18,31,80,60,85,69,55,0,59,70,67,0,0,0,0,0,0,61,0,62,0,68,0,58,ST,65,64,62,64,0,67,44,0,41,56,61
19410,A. Revell,50,33,69,45,62,44,63,59,0,30,52,65,0,0,0,0,0,0,77,0,71,0,63,0,66,ST,65,59,56,71,0,52,89,0,84,48,60
122066,R. König,32,34,61,38,67,40,62,66,0,59,39,73,0,0,0,0,0,0,78,0,48,0,64,0,60,ST,65,64,44,70,0,30,40,0,93,58,63
198611,N. Đurđić,69,31,73,70,61,65,62,63,0,64,61,60,0,0,0,0,0,0,64,0,69,0,61,0,67,ST,65,75,62,65,0,69,72,0,68,59,62
226516,E. Álvarez,54,28,48,42,72,57,61,43,0,35,60,68,0,0,0,0,0,0,60,0,54,0,67,0,61,ST,65,61,45,66,0,51,57,0,80,53,66
216795,C. Long,79,22,42,65,64,62,64,58,0,49,63,64,0,0,0,0,0,0,62,0,75,0,62,0,55,ST,65,64,56,64,0,77,67,0,67,57,52
200925,T. Rühle,73,26,59,71,59,69,67,48,0,60,68,65,0,0,0,0,0,0,53,0,64,0,61,0,56,ST,65,60,62,61,0,75,72,0,60,53,59
208349,D. Volaš,45,30,56,36,62,55,63,61,0,52,54,72,0,0,0,0,0,0,74,0,62,0,66,0,69,ST,65,60,42,61,0,57,52,0,89,52,60
193246,L. Neagle,79,30,70,71,62,70,66,63,0,66,65,62,0,0,0,0,0,0,65,0,82,0,68,0,48,ST,65,64,59,72,0,78,71,0,65,61,62
223199,M. Altıntaş,65,21,63,54,68,64,65,53,0,65,63,59,0,0,0,0,0,0,64,0,60,0,56,0,49,ST,65,61,58,68,0,75,50,0,81,43,53
182496,J. Oremo,59,30,68,58,65,57,57,59,0,53,53,67,0,0,0,0,0,0,62,0,63,0,63,0,63,ST,65,65,57,68,0,69,69,0,72,57,62
215777,M. Tounkara,67,21,65,64,60,64,67,55,0,43,65,66,0,0,0,0,0,0,60,0,54,0,59,0,56,ST,65,58,59,67,0,66,67,0,67,62,60
217313,J. Caenepeel,85,20,33,77,67,77,64,59,0,48,68,60,0,0,0,0,0,0,53,0,64,0,54,0,56,ST,65,63,58,63,0,84,64,0,65,52,44
231138,C. Bassogog,87,21,54,80,59,69,69,58,0,42,67,68,0,0,0,0,0,0,50,0,61,0,51,0,49,ST,65,70,55,57,0,89,73,0,64,43,46
191458,C. Valoyes,79,33,40,79,65,75,61,64,0,51,60,64,0,0,0,0,0,0,60,0,70,0,62,0,60,ST,65,62,58,63,0,76,68,0,63,59,70
206053,D. Marsura,83,23,43,82,63,69,63,65,0,53,68,63,0,0,0,0,0,0,57,0,61,0,56,0,60,ST,65,56,58,61,0,85,64,0,71,51,50
229093,S. Deliktaş,75,30,56,72,68,71,65,54,0,46,63,69,0,0,0,0,0,0,59,0,73,0,57,0,66,ST,65,52,52,71,0,76,71,0,49,52,58
224230,A. Díaz,73,21,55,75,66,67,63,69,0,59,63,68,0,0,0,0,0,0,63,0,73,0,56,0,58,ST,65,60,58,62,0,75,63,0,57,59,62
169449,K. Finnbogason,62,30,77,50,67,52,60,62,0,22,53,66,0,0,0,0,0,0,63,0,70,0,60,0,66,ST,65,66,52,69,0,68,60,0,81,52,53
203500,D. Rose,76,23,61,81,63,78,58,56,0,49,65,64,0,0,0,0,0,0,62,0,90,0,65,0,57,ST,65,60,58,66,0,83,74,0,54,63,60
204528,W. Jordán,58,26,34,64,60,58,64,60,0,60,63,66,0,0,0,0,0,0,63,0,31,0,52,0,56,ST,65,63,57,72,0,56,63,0,80,65,63
232177,M. Ogbu,74,26,59,70,62,65,66,66,0,47,64,65,0,0,0,0,0,0,60,0,61,0,55,0,46,ST,65,58,58,56,0,76,54,0,85,60,51
237555,J. Bolingi,69,23,65,67,58,60,60,62,0,39,63,67,0,0,0,0,0,0,72,0,76,0,58,0,66,ST,65,62,51,65,0,74,73,0,71,61,56
226811,F. Soldano,68,22,40,66,65,67,62,55,0,47,64,66,0,0,0,0,0,0,70,0,76,0,51,0,57,ST,65,55,50,66,0,68,71,0,68,65,60
220156,A. Balboa,54,23,55,55,64,54,60,59,0,27,65,67,0,0,0,0,0,0,72,0,69,0,60,0,56,ST,65,58,55,66,0,55,64,0,80,57,56
239612,S. Dražić,62,24,64,57,63,54,66,61,0,60,64,65,0,0,0,0,0,0,65,0,61,0,62,0,58,ST,65,60,61,65,0,67,63,0,72,62,61
211453,M. Mohsen,66,28,57,55,65,58,65,60,0,46,61,64,0,0,0,0,0,0,70,0,73,0,53,0,73,ST,65,52,52,68,0,68,60,0,75,49,52
205054,K. Naismith,78,25,63,74,52,85,62,67,0,65,63,61,0,0,0,0,0,0,64,0,73,0,69,0,59,ST,65,59,60,73,0,77,71,0,76,66,42
212223,S. Maguire,91,23,43,83,66,81,59,54,0,36,61,68,0,0,0,0,0,0,57,0,66,0,51,0,66,ST,65,57,55,64,0,87,72,0,65,55,53
219653,H. Khaloua,70,22,65,80,53,83,64,53,0,58,62,70,0,0,0,0,0,0,55,0,70,0,68,0,66,CF,64,54,45,78,0,74,46,0,55,55,60
201992,J. Imbert,82,27,46,76,64,64,60,56,0,43,67,59,0,0,0,0,0,0,57,0,68,0,52,0,53,CF,64,68,60,55,0,76,68,0,70,62,53
172825,R. López,67,30,49,74,65,78,62,50,0,66,67,66,0,0,0,0,0,0,50,0,46,0,50,0,59,CF,64,65,74,60,0,57,57,0,41,65,47
232988,Y. Tanaka,62,31,55,68,60,64,67,60,0,54,64,59,0,0,0,0,0,0,50,0,40,0,62,0,58,CF,64,59,64,60,0,60,64,0,74,61,57
232991,S. Inagaki,72,25,57,70,60,65,68,60,0,55,65,65,0,0,0,0,0,0,53,0,45,0,66,0,63,CF,64,56,66,64,0,70,69,0,68,59,58
223289,M. Durmuş,78,20,62,84,59,83,65,43,0,53,64,55,0,0,0,0,0,0,59,0,59,0,55,0,55,CF,64,56,62,61,0,78,61,0,57,65,41
240215,C. Capone,69,18,23,70,57,63,71,58,0,57,73,58,0,0,0,0,0,0,38,0,32,0,42,0,61,CF,64,57,62,51,0,71,77,0,42,67,43
239966,C. Santini,80,25,38,81,64,67,62,65,0,54,66,59,0,0,0,0,0,0,51,0,51,0,61,0,64,CF,64,71,61,55,0,72,68,0,55,58,66
232590,R. Yamazaki,65,28,29,63,58,73,63,57,0,47,66,67,0,0,0,0,0,0,61,0,56,0,62,0,70,CF,64,50,58,64,0,68,56,0,71,49,63
215443,P. Zinckernagel,87,22,52,86,59,72,65,61,0,66,71,59,0,0,0,0,0,0,33,0,42,0,56,0,59,CF,64,68,58,68,0,79,61,0,65,58,42
237312,A. Sevinç,76,18,38,85,63,86,60,53,0,67,65,66,0,0,0,0,0,0,60,0,52,0,64,0,68,ST,64,61,58,68,0,78,53,0,51,59,68
186112,J. Akinde,77,27,70,68,67,52,56,65,0,57,54,63,0,0,0,0,0,0,59,0,70,0,52,0,74,ST,64,66,46,64,0,76,80,0,92,57,56
230145,A. Piu,68,20,39,71,65,66,75,55,0,64,73,65,0,0,0,0,0,0,65,0,61,0,59,0,71,ST,64,58,65,63,0,55,56,0,58,60,62
237569,S. Silva,57,26,30,66,70,62,62,51,0,31,53,70,0,0,0,0,0,0,60,0,62,0,66,0,64,ST,64,64,62,60,0,61,53,0,59,44,48
190981,M. Bakenga,78,24,39,76,62,76,64,63,0,46,65,64,0,0,0,0,0,0,62,0,76,0,62,0,48,ST,64,64,59,64,0,80,64,0,68,47,62
238600,B. Rosinger,70,27,32,62,55,62,61,46,0,35,66,67,0,0,0,0,0,0,58,0,70,0,60,0,58,ST,64,52,44,68,0,85,75,0,79,39,51
229129,L. Memela,68,29,46,56,62,78,70,61,0,54,64,67,0,0,0,0,0,0,32,0,59,0,65,0,66,ST,64,60,70,60,0,69,52,0,63,50,50
225036,R. Steer,63,35,43,51,60,59,57,48,0,49,59,64,0,0,0,0,0,0,71,0,70,0,61,0,69,ST,64,58,62,62,0,67,67,0,80,52,59
221197,F. Onyedinma,84,20,57,74,53,61,65,49,0,52,66,62,0,0,0,0,0,0,58,0,64,0,52,0,51,ST,64,48,61,60,0,82,71,0,78,58,41
222480,J. Núñez,87,31,42,72,60,54,62,60,0,53,61,62,0,0,0,0,0,0,54,0,82,0,58,0,60,ST,64,59,58,61,0,85,71,0,73,59,52
225041,F. Nicastro,67,25,54,58,67,70,66,65,0,48,67,58,0,0,0,0,0,0,62,0,59,0,47,0,60,ST,64,63,63,51,0,68,61,0,71,58,50
41233,S. Ameobi,47,35,59,50,70,49,60,71,0,57,61,60,0,0,0,0,0,0,65,0,69,0,60,0,74,ST,64,73,58,68,0,38,60,0,78,64,66
177425,M. Ziemer,58,31,53,59,66,60,56,66,0,52,57,65,0,0,0,0,0,0,61,0,80,0,56,0,52,ST,64,62,53,67,0,73,34,0,85,49,59
205586,I. Vassell,84,23,67,72,63,71,61,52,0,34,60,64,0,0,0,0,0,0,54,0,72,0,51,0,55,ST,64,62,56,62,0,86,69,0,73,55,33
203283,A. Escoto,72,24,38,70,64,56,66,55,0,44,66,62,0,0,0,0,0,0,61,0,59,0,62,0,60,ST,64,66,62,62,0,70,65,0,66,57,23
232723,T. Tomiyama,74,26,38,59,63,63,65,55,0,39,63,68,0,0,0,0,0,0,65,0,78,0,56,0,63,ST,64,53,44,60,0,71,63,0,71,48,42
240659,Luís Leal,70,30,42,62,66,75,64,55,0,49,54,68,0,0,0,0,0,0,65,0,67,0,61,0,68,ST,64,59,55,54,0,74,63,0,58,54,51
200468,C. Bieber,48,27,76,39,68,34,54,55,0,30,52,66,0,0,0,0,0,0,68,0,65,0,52,0,48,ST,64,63,58,70,0,64,62,0,89,55,43
211732,T. Thiele,63,25,30,63,67,59,62,64,0,34,61,62,0,0,0,0,0,0,59,0,53,0,57,0,62,ST,64,47,60,69,0,72,65,0,76,42,61
211221,M. Boyle,85,24,36,70,61,56,65,52,0,44,64,65,0,0,0,0,0,0,56,0,72,0,51,0,70,ST,64,55,59,62,0,86,55,0,59,58,49
201495,J. Sylvestr,76,28,48,69,61,71,63,62,0,58,64,65,0,0,0,0,0,0,56,0,73,0,61,0,66,ST,64,62,53,67,0,78,63,0,58,38,63
219672,A. Gero,64,23,81,37,58,53,63,53,0,37,61,63,0,0,0,0,0,0,63,0,74,0,47,0,56,ST,64,58,56,65,0,71,66,0,88,54,45
204316,Pak Kwang Ryong,71,24,54,50,54,46,62,61,0,50,59,60,0,0,0,0,0,0,68,0,83,0,60,0,62,ST,64,64,64,67,0,70,78,0,75,58,62
207902,P. Tuszyński,69,27,32,58,61,59,63,58,0,43,64,63,0,0,0,0,0,0,62,0,62,0,59,0,68,ST,64,64,65,64,0,68,62,0,67,53,52
228382,D. Agyei,77,20,60,66,61,58,63,59,0,36,62,63,0,0,0,0,0,0,59,0,70,0,57,0,59,ST,64,56,47,68,0,79,68,0,78,54,49
2335,A. Wilbraham,31,37,79,30,67,52,62,66,0,43,49,66,0,0,0,0,0,0,76,0,65,0,47,0,68,ST,64,67,66,67,0,42,32,0,80,66,56
228639,R. Mmaee,78,20,52,73,53,65,70,55,0,40,71,62,0,0,0,0,0,0,65,0,71,0,58,0,47,ST,64,55,63,60,0,74,47,0,72,59,56
235295,C. Morra,66,22,38,57,66,57,64,63,0,42,64,66,0,0,0,0,0,0,54,0,63,0,56,0,55,ST,64,57,48,64,0,67,55,0,72,46,64
236831,A. Seydel,53,21,55,44,60,29,68,54,0,34,64,65,0,0,0,0,0,0,70,0,67,0,56,0,55,ST,64,53,54,66,0,67,62,0,77,49,57
190239,J. Bowery,77,25,45,81,60,56,60,60,0,30,63,62,0,0,0,0,0,0,63,0,67,0,59,0,55,ST,64,57,58,64,0,81,72,0,79,39,50
221477,Song Seung Min,72,25,77,68,64,63,64,54,0,54,65,66,0,0,0,0,0,0,64,0,62,0,55,0,65,ST,64,64,58,62,0,70,71,0,75,62,53
200487,P. Prosenik,46,24,70,52,65,53,59,64,0,54,53,64,0,0,0,0,0,0,75,0,69,0,58,0,62,ST,64,62,59,67,0,54,74,0,76,50,54
240168,J. Arias,58,24,31,50,60,70,60,49,0,46,61,78,0,0,0,0,0,0,68,0,67,0,64,0,70,ST,64,52,52,70,0,51,58,0,51,45,51
197165,J. McInerney,64,24,69,72,65,76,65,59,0,59,62,61,0,0,0,0,0,0,61,0,65,0,60,0,65,ST,64,60,58,70,0,67,61,0,63,49,63
226861,S. Thioub,90,22,30,79,54,80,56,56,0,69,68,64,0,0,0,0,0,0,52,0,54,0,66,0,64,ST,64,55,61,65,0,85,60,0,67,61,61
232238,C. Peralta,67,27,25,70,70,68,64,55,0,31,62,66,0,0,0,0,0,0,70,0,66,0,55,0,61,ST,64,48,56,51,0,65,45,0,68,49,59
235825,M. Benítez,78,21,29,79,63,78,63,57,0,43,70,60,0,0,0,0,0,0,64,0,64,0,48,0,60,ST,64,56,59,53,0,75,72,0,41,45,50
228917,M. Tall,84,21,52,80,55,82,63,60,0,50,67,62,0,0,0,0,0,0,61,0,81,0,49,0,62,ST,64,59,57,66,0,85,69,0,64,49,68
236341,N. Messiniti,72,21,31,57,57,71,66,49,0,42,65,65,0,0,0,0,0,0,63,0,65,0,63,0,65,ST,64,57,57,66,0,62,71,0,66,55,55
192566,M. Janzer,74,25,59,75,58,76,64,60,0,50,66,61,0,0,0,0,0,0,54,0,69,0,52,0,49,ST,64,63,64,61,0,67,60,0,68,56,57
220735,Douglas Tanque,53,23,53,52,52,37,59,69,0,42,54,67,0,0,0,0,0,0,73,0,62,0,66,0,65,ST,64,49,55,75,0,55,61,0,90,54,60
165185,C. Davies,53,31,70,53,65,48,65,49,0,68,61,64,0,0,0,0,0,0,68,0,69,0,64,0,67,ST,64,55,35,70,0,67,70,0,83,54,63
219458,D. Wheeler,82,26,48,80,68,72,64,54,0,53,65,68,0,0,0,0,0,0,61,0,88,0,56,0,50,ST,64,51,50,65,0,84,84,0,75,56,51
230978,T. Awoniyi,82,19,63,72,64,69,58,54,0,54,63,62,0,0,0,0,0,0,58,0,80,0,59,0,62,ST,64,54,64,64,0,78,62,0,66,52,62
236610,M. Kean,68,17,43,67,61,67,65,58,0,62,64,69,0,0,0,0,0,0,60,0,68,0,58,0,65,ST,64,56,52,66,0,68,53,0,64,51,64
237635,F. Pick,86,21,32,81,61,79,65,44,0,47,67,53,0,0,0,0,0,0,40,0,60,0,42,0,51,ST,64,58,60,50,0,84,66,0,46,45,48
240195,Claudio,61,23,48,63,67,37,62,51,0,47,55,68,0,0,0,0,0,0,72,0,66,0,59,0,71,ST,64,53,54,63,0,57,53,0,72,45,56
239941,R. Koryan,73,29,42,73,54,77,70,61,0,56,74,58,0,0,0,0,0,0,46,0,52,0,67,0,60,ST,64,53,63,71,0,75,67,0,59,53,54
190279,O. Jallow,72,28,87,65,51,61,64,68,0,56,67,54,0,0,0,0,0,0,64,0,52,0,45,0,46,ST,64,80,53,73,0,77,56,0,65,49,49
199498,G. Massey,80,24,52,79,55,61,60,49,0,56,64,57,0,0,0,0,0,0,51,0,62,0,58,0,58,ST,64,59,59,62,0,84,80,0,65,58,42
200779,J. Clarke,80,22,58,67,58,59,61,45,0,40,62,61,0,0,0,0,0,0,63,0,73,0,64,0,65,ST,64,58,33,79,0,80,59,0,82,34,39
190539,P. Engblom,67,25,64,73,68,60,61,56,0,48,56,65,0,0,0,0,0,0,59,0,65,0,46,0,66,ST,64,63,58,63,0,74,80,0,67,57,55
232785,C. Togashi,80,23,29,70,62,66,63,57,0,31,62,59,0,0,0,0,0,0,67,0,77,0,61,0,58,ST,64,59,52,64,0,64,60,0,73,43,55
212830,A. Mabil,93,21,31,85,60,72,65,55,0,60,72,53,0,0,0,0,0,0,30,0,51,0,44,0,53,ST,64,56,53,53,0,92,63,0,41,53,45
230496,Adão Renteira,35,25,52,37,75,40,63,61,0,59,40,73,0,0,0,0,0,0,72,0,45,0,63,0,67,ST,64,56,40,72,0,41,47,0,82,52,57
189792,T. Obadeyi,85,27,47,74,61,60,61,54,0,60,64,59,0,0,0,0,0,0,49,0,60,0,62,0,51,ST,64,62,59,64,0,84,72,0,60,50,56
147042,P. Pogrebnyak,34,33,77,34,64,40,65,71,0,54,62,60,0,0,0,0,0,0,71,0,44,0,62,0,70,ST,64,54,60,74,0,48,52,0,90,59,68
208485,L. Ralte,80,24,36,71,60,72,68,54,0,55,65,54,0,0,0,0,0,0,44,0,39,0,62,0,56,ST,64,58,55,70,0,77,55,0,58,56,53
239721,J. Lescano,71,24,53,63,56,58,61,56,0,58,67,68,0,0,0,0,0,0,69,0,68,0,65,0,69,ST,64,53,57,59,0,74,63,0,70,51,56
190058,D. Sorgić,55,27,49,72,70,75,64,58,0,45,59,67,0,0,0,0,0,0,56,0,69,0,60,0,53,ST,64,61,62,70,0,61,72,0,55,48,54
213871,K. Junker,78,23,41,70,60,76,65,59,0,36,62,63,0,0,0,0,0,0,57,0,73,0,54,0,63,ST,64,60,45,69,0,82,68,0,66,45,52
240753,A. Gouiri,79,17,42,71,62,67,69,55,0,59,71,64,0,0,0,0,0,0,51,0,57,0,52,0,62,ST,64,60,59,61,0,77,59,0,58,54,60
224371,J. Bowen,76,20,46,72,61,78,67,60,0,56,71,63,0,0,0,0,0,0,62,0,62,0,55,0,61,ST,64,57,58,53,0,74,67,0,64,59,50
229748,M. George,84,23,75,58,61,60,63,56,0,50,63,55,0,0,0,0,0,0,66,0,89,0,47,0,55,ST,64,59,54,65,0,89,68,0,83,42,50
199029,P. Etshimi,70,28,65,71,65,59,58,54,0,56,52,64,0,0,0,0,0,0,47,0,71,0,60,0,50,ST,64,68,55,72,0,78,71,0,74,39,58
225654,J. Düker,63,21,45,60,62,59,70,50,0,41,62,61,0,0,0,0,0,0,61,0,73,0,52,0,53,ST,64,63,58,60,0,66,63,0,77,56,56
229495,C. Nwakali,77,20,54,73,58,74,63,59,0,40,66,50,0,0,0,0,0,0,54,0,72,0,55,0,45,ST,64,64,63,67,0,77,76,0,66,61,49
222585,F. Fydriszewski,54,24,54,48,56,49,70,48,0,37,69,65,0,0,0,0,0,0,60,0,59,0,67,0,60,ST,64,56,52,65,0,57,63,0,77,51,63
233086,M. Quiroga,35,31,60,37,74,34,58,54,0,32,54,65,0,0,0,0,0,0,82,0,40,0,45,0,58,ST,64,53,53,68,0,49,59,0,81,52,51
207491,R. Gaffney,58,27,51,60,60,64,61,64,0,51,63,66,0,0,0,0,0,0,63,0,64,0,53,0,57,ST,64,54,57,72,0,59,64,0,77,56,54
239747,S. Córdova,74,19,38,66,59,65,58,58,0,63,69,65,0,0,0,0,0,0,55,0,54,0,64,0,62,ST,64,57,59,65,0,77,52,0,74,62,63
181379,D. Elm,42,34,67,33,62,35,63,71,0,46,55,61,0,0,0,0,0,0,75,0,53,0,55,0,56,ST,64,69,63,67,0,42,60,0,86,68,56
215684,K. Mensah,86,26,52,83,61,77,72,56,0,59,70,62,0,0,0,0,0,0,46,0,76,0,61,0,63,ST,64,60,52,63,0,89,72,0,60,47,55
168583,P. Bürger,51,30,53,68,64,65,56,66,0,63,57,63,0,0,0,0,0,0,71,0,91,0,62,0,61,ST,64,57,53,70,0,63,91,0,89,57,64
207496,J. Sánchez Sotelo,70,29,47,63,59,64,64,71,0,57,62,62,0,0,0,0,0,0,60,0,70,0,62,0,66,ST,64,65,61,71,0,55,64,0,70,42,65
193930,E. Velikonja,72,28,55,70,70,74,61,57,0,65,55,68,0,0,0,0,0,0,56,0,60,0,60,0,58,ST,64,67,41,67,0,71,60,0,57,50,63
160139,H. Abranchezo,35,25,52,37,75,40,63,61,0,59,40,73,0,0,0,0,0,0,72,0,45,0,63,0,67,ST,64,56,40,72,0,41,47,0,82,52,57
177549,D. Oduro,86,31,69,69,66,55,55,50,0,52,62,59,0,0,0,0,0,0,59,0,65,0,52,0,56,ST,64,57,62,67,0,86,70,0,66,64,55
209039,D. Moberg Karlsson,83,23,49,71,68,70,65,56,0,56,67,67,0,0,0,0,0,0,48,0,66,0,60,0,49,ST,64,51,56,70,0,88,67,0,52,53,55
205461,M. Wegner,78,28,64,69,59,85,61,54,0,59,64,62,0,0,0,0,0,0,65,0,80,0,60,0,62,ST,64,56,54,72,0,68,75,0,74,45,58
226710,G. Scamacca,55,18,47,58,53,38,69,59,0,51,64,66,0,0,0,0,0,0,69,0,69,0,64,0,55,ST,64,50,60,68,0,55,55,0,74,59,57
191126,C. McDonald,66,31,55,70,66,70,59,61,0,41,60,65,0,0,0,0,0,0,56,0,63,0,54,0,59,ST,64,72,44,67,0,68,58,0,68,40,59
228249,H. Al Juhayyim,68,29,72,62,65,62,66,65,0,59,62,65,0,0,0,0,0,0,63,0,65,0,59,0,60,ST,64,57,57,62,0,68,66,0,63,60,57
214942,Héctor,73,21,32,69,64,72,74,52,0,64,72,62,0,0,0,0,0,0,51,0,66,0,57,0,72,ST,64,57,62,64,0,70,67,0,48,54,45
232094,J. Niezgoda,79,22,41,70,63,63,60,61,0,34,61,66,0,0,0,0,0,0,57,0,61,0,49,0,68,ST,64,58,55,64,0,77,72,0,66,56,45
213152,C. Morris,71,21,63,63,65,60,68,53,0,44,59,63,0,0,0,0,0,0,63,0,75,0,55,0,64,ST,64,48,50,62,0,74,63,0,79,50,49
156321,A. Akinfenwa,41,35,63,29,68,70,69,70,0,50,52,64,0,0,0,0,0,0,71,0,50,0,51,0,66,ST,64,61,56,61,0,49,63,0,98,62,59
177313,A. Williams,76,30,49,63,65,73,58,58,0,37,55,66,0,0,0,0,0,0,57,0,62,0,62,0,67,ST,64,63,54,64,0,72,72,0,70,59,62
240547,I. Ignatiev,71,18,57,57,62,68,67,61,0,45,68,68,0,0,0,0,0,0,59,0,67,0,61,0,70,ST,64,57,47,60,0,78,70,0,55,55,46
214185,S. Romero,79,28,38,67,60,64,70,55,0,69,69,64,0,0,0,0,0,0,63,0,54,0,53,0,80,ST,64,64,65,61,0,67,69,0,40,60,57
213418,C. Akpom,86,21,39,76,62,63,60,52,0,42,63,61,0,0,0,0,0,0,63,0,62,0,52,0,62,ST,64,55,62,56,0,84,56,0,75,52,47
223916,A. Jones,66,22,36,69,64,59,67,55,0,48,66,65,0,0,0,0,0,0,65,0,64,0,59,0,60,ST,64,67,60,68,0,69,67,0,66,53,47
191148,D. Matulevičius,26,28,66,32,63,35,59,45,0,55,54,64,0,0,0,0,0,0,76,0,71,0,52,0,53,ST,64,64,55,68,0,61,60,0,85,53,61
224432,T. Steinherr,82,24,40,94,53,91,64,63,0,50,66,53,0,0,0,0,0,0,42,0,59,0,50,0,52,ST,64,57,60,49,0,77,74,0,29,59,42
