Name,ID,Rating,Preferred,Age,Acceleration,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
R. Caballero,232070,66,ST,27,67,45,68,70,60,67,58,0,35,55,67,0,0,0,0,0,0,62,0,66,0,59,0,64,60,49,66,0,61,54,0,82,51,63
H. Al Raheb,197511,66,ST,34,77,45,68,75,76,62,64,0,37,57,67,0,0,0,0,0,0,66,0,81,0,60,0,50,60,52,62,0,76,77,0,69,41,55
J. Dongou Tsafack,209287,66,ST,23,85,50,90,68,79,59,48,0,45,68,59,0,0,0,0,0,0,57,0,81,0,57,0,45,64,55,72,0,87,69,0,71,50,62
K. Mayi,207754,66,ST,25,82,54,79,64,72,65,50,0,43,66,64,0,0,0,0,0,0,61,0,62,0,52,0,59,65,59,61,0,85,66,0,67,53,62
C. Aneke,202123,66,ST,24,43,51,52,65,61,68,69,0,58,66,65,0,0,0,0,0,0,68,0,87,0,65,0,60,60,66,69,0,54,63,0,86,65,59
P. Gladon,223115,66,ST,26,48,46,54,67,58,65,72,0,64,60,67,0,0,0,0,0,0,70,0,71,0,57,0,60,66,57,71,0,50,59,0,76,49,62
M. Figueroa,214669,66,ST,28,73,30,76,70,70,67,64,0,69,66,70,0,0,0,0,0,0,53,0,71,0,66,0,49,65,58,64,0,67,67,0,64,58,60
L. Madrigal,193166,66,ST,25,46,45,38,70,30,67,81,0,50,57,68,0,0,0,0,0,0,73,0,70,0,51,0,63,62,65,69,0,32,69,0,87,67,49
J. Beckford,179855,66,ST,34,62,74,65,72,63,63,65,0,49,58,67,0,0,0,0,0,0,64,0,70,0,63,0,67,65,54,62,0,66,61,0,73,55,61
J. Martínez,243859,66,ST,23,78,46,69,65,72,69,47,0,67,72,64,0,0,0,0,0,0,67,0,68,0,60,0,57,47,68,62,0,76,63,0,61,52,65
F. Stokkers,233109,66,ST,22,68,44,70,65,70,67,61,0,49,61,68,0,0,0,0,0,0,63,0,70,0,60,0,59,60,56,66,0,73,74,0,74,40,58
M. Jankowski,200086,66,ST,28,73,50,76,68,75,64,64,0,49,64,65,0,0,0,0,0,0,65,0,89,0,56,0,55,67,63,63,0,77,76,0,70,59,64
F. Ferrari,245144,66,ST,22,47,60,49,61,49,64,62,0,49,57,66,0,0,0,0,0,0,77,0,68,0,61,0,63,58,56,72,0,58,61,0,80,54,68
Benja,199578,66,ST,30,45,70,51,72,38,58,65,0,62,55,61,0,0,0,0,0,0,74,0,48,0,60,0,72,61,55,75,0,57,58,0,91,52,60
S. Svendsen,215195,66,ST,20,84,52,77,64,86,66,66,0,65,65,66,0,0,0,0,0,0,59,0,89,0,65,0,59,61,65,65,0,78,76,0,55,62,64
H. Rivero,245403,66,ST,25,58,66,55,70,43,63,61,0,43,60,67,0,0,0,0,0,0,66,0,58,0,57,0,62,63,48,65,0,64,64,0,80,45,58
A. Sané,206492,66,ST,25,72,29,63,64,66,65,49,0,42,67,69,0,0,0,0,0,0,59,0,64,0,59,0,65,57,57,71,0,71,64,0,59,62,55
C. Washington,217758,66,ST,26,76,58,75,67,62,66,60,0,45,60,66,0,0,0,0,0,0,52,0,51,0,54,0,61,64,55,75,0,78,83,0,75,57,55
F. Nimani,177310,66,ST,29,70,41,57,66,40,62,61,0,54,58,62,0,0,0,0,0,0,68,0,81,0,61,0,66,64,64,64,0,68,49,0,76,57,62
C. Morris,213152,66,ST,22,72,63,66,66,60,68,55,0,44,61,65,0,0,0,0,0,0,63,0,77,0,55,0,64,54,55,65,0,75,63,0,81,52,49
A. Akinfenwa,156321,66,ST,36,38,66,35,71,71,69,70,0,50,52,66,0,0,0,0,0,0,71,0,49,0,54,0,66,61,59,70,0,49,77,0,97,62,59
F. Bonazzoli,223137,66,ST,21,71,39,68,63,49,68,65,0,51,63,66,0,0,0,0,0,0,68,0,64,0,58,0,60,61,57,64,0,75,59,0,69,51,59
B. Tetteh,229793,66,ST,20,71,68,67,61,58,72,56,0,37,68,60,0,0,0,0,0,0,64,0,70,0,56,0,63,58,60,72,0,80,65,0,79,54,44
J. Norwood,193701,66,ST,27,70,65,68,68,58,66,53,0,41,58,68,0,0,0,0,0,0,69,0,76,0,62,0,47,51,64,69,0,71,75,0,62,40,32
Luis Marleiro,236198,66,ST,26,85,74,68,62,72,57,58,0,55,63,65,0,0,0,0,0,0,68,0,84,0,72,0,56,56,62,70,0,78,81,0,67,46,67
M. Pulkrab,246182,66,ST,21,69,83,66,69,52,66,55,0,36,58,65,0,0,0,0,0,0,73,0,72,0,45,0,53,65,57,56,0,71,65,0,78,59,68
Park Jun Tae,191911,66,ST,28,91,35,92,69,90,68,63,0,37,68,61,0,0,0,0,0,0,53,0,84,0,59,0,57,65,65,60,0,93,64,0,50,50,35
M. Bennett,205481,66,ST,21,87,70,74,63,65,68,64,0,61,67,60,0,0,0,0,0,0,62,0,82,0,60,0,58,63,57,64,0,76,58,0,77,60,55
J. Biada,223147,66,ST,25,75,48,75,65,75,67,63,0,62,66,66,0,0,0,0,0,0,51,0,57,0,72,0,61,64,65,70,0,69,75,0,60,63,66
M. Torres,240811,66,ST,20,76,51,73,64,71,65,64,0,48,64,67,0,0,0,0,0,0,67,0,63,0,59,0,61,64,58,61,0,75,61,0,70,64,47
A. Le Tallec,51887,66,ST,33,55,43,47,67,59,66,57,0,68,62,63,0,0,0,0,0,0,68,0,60,0,68,0,70,66,68,70,0,52,64,0,60,64,69
M. Koné,231344,66,ST,21,90,57,79,68,72,66,65,0,43,63,69,0,0,0,0,0,0,59,0,70,0,47,0,71,70,58,56,0,88,69,0,47,54,45
F. Ciampichetti,223665,66,ST,30,55,57,64,67,39,61,54,0,44,59,71,0,0,0,0,0,0,74,0,76,0,58,0,71,62,39,66,0,63,67,0,85,46,60
C. Itten,233139,66,ST,21,73,46,58,66,63,67,59,0,38,60,66,0,0,0,0,0,0,68,0,67,0,57,0,66,63,61,64,0,61,70,0,67,55,51
E. Ómarsson,227509,66,ST,23,87,73,75,67,62,65,51,0,45,64,67,0,0,0,0,0,0,53,0,67,0,55,0,50,59,57,62,0,83,79,0,67,56,58
A. Buksa,224438,66,ST,21,67,51,62,68,47,63,59,0,54,64,67,0,0,0,0,0,0,69,0,75,0,60,0,65,54,59,60,0,71,72,0,72,58,61
K. Tokura,237750,66,ST,32,73,79,64,56,63,60,60,0,62,58,72,0,0,0,0,0,0,69,0,64,0,57,0,63,70,53,69,0,68,70,0,75,52,64
W. Keane,201911,66,ST,25,60,55,71,64,62,70,66,0,48,66,66,0,0,0,0,0,0,62,0,65,0,61,0,67,55,68,73,0,67,63,0,67,56,62
A. Kolev,212664,66,ST,25,77,70,73,63,69,64,64,0,63,63,62,0,0,0,0,0,0,62,0,64,0,63,0,54,64,59,69,0,71,78,0,80,52,61
J. Gatt,202169,66,ST,26,90,70,76,61,68,66,55,0,50,71,59,0,0,0,0,0,0,52,0,71,0,60,0,43,65,55,60,0,91,52,0,63,60,53
J. Rodríguez,220605,66,ST,22,84,42,77,66,76,72,71,0,62,75,63,0,0,0,0,0,0,51,0,47,0,55,0,61,64,67,64,0,81,66,0,50,65,51
R. Taylor,177597,66,ST,30,51,66,66,73,61,68,77,0,55,60,62,0,0,0,0,0,0,68,0,77,0,59,0,66,57,62,65,0,58,76,0,80,63,64
M. Mešanovi?,187837,66,ST,27,73,43,70,80,80,57,53,0,38,56,73,0,0,0,0,0,0,58,0,79,0,60,0,38,69,53,58,0,74,57,0,55,32,59
G. Plet,199614,66,ST,30,43,55,61,67,35,66,67,0,43,64,65,0,0,0,0,0,0,69,0,34,0,61,0,64,65,59,70,0,58,58,0,77,54,67
L. Nmecha,230084,66,ST,19,75,61,70,62,65,67,54,0,42,63,71,0,0,0,0,0,0,63,0,73,0,51,0,67,54,49,69,0,77,61,0,69,45,44
B. Eleke,244935,66,ST,22,63,70,63,62,75,67,67,0,53,64,70,0,0,0,0,0,0,70,0,75,0,66,0,64,48,52,68,0,67,71,0,80,54,66
J. Obika,190665,66,ST,27,71,50,65,64,60,66,67,0,52,59,64,0,0,0,0,0,0,67,0,72,0,54,0,66,58,53,69,0,72,55,0,87,39,56
T. Zhamaletdinov,225482,66,ST,21,78,61,72,65,68,67,58,0,52,63,66,0,0,0,0,0,0,62,0,68,0,45,0,62,58,56,72,0,72,69,0,66,60,50
V. Prodell,199118,66,ST,30,71,40,57,70,53,60,66,0,45,56,70,0,0,0,0,0,0,66,0,71,0,53,0,60,66,52,55,0,71,61,0,82,57,55
E. Apeh,240846,66,ST,21,72,35,70,60,65,60,52,0,54,67,65,0,0,0,0,0,0,66,0,55,0,62,0,62,59,63,69,0,76,69,0,72,55,65
M. Guevgeozián,232657,66,ST,32,53,38,59,75,52,65,62,0,32,58,70,0,0,0,0,0,0,70,0,70,0,58,0,65,70,39,65,0,46,54,0,77,55,57
E. Fejzullahu,175313,66,ST,30,71,68,72,66,75,63,59,0,68,62,64,0,0,0,0,0,0,68,0,66,0,61,0,59,64,64,65,0,70,68,0,76,66,58
R. Söder,189141,66,ST,27,76,53,82,69,82,67,64,0,50,64,63,0,0,0,0,0,0,55,0,78,0,62,0,42,71,63,70,0,70,76,0,60,66,62
C. Main,189910,66,ST,26,70,82,63,64,57,58,62,0,42,56,66,0,0,0,0,0,0,66,0,80,0,52,0,57,59,55,77,0,74,77,0,86,41,60
P. Joosten,228568,66,ST,22,80,50,82,58,70,69,60,0,70,72,62,0,0,0,0,0,0,56,0,71,0,69,0,55,63,62,74,0,85,68,0,58,60,63
T. Akindele,221657,66,ST,26,81,62,74,62,63,63,62,0,44,64,63,0,0,0,0,0,0,64,0,69,0,56,0,66,60,58,69,0,87,60,0,76,58,55
R. Gartler,158937,66,ST,32,63,65,65,68,59,65,58,0,58,63,69,0,0,0,0,0,0,65,0,62,0,60,0,58,59,58,66,0,53,59,0,74,53,62
M. Abdellaoue,190425,66,ST,29,65,48,78,71,78,64,68,0,52,64,66,0,0,0,0,0,0,60,0,73,0,58,0,70,68,56,65,0,68,80,0,60,43,67
L. Novak,192473,66,ST,29,55,70,62,65,66,66,67,0,61,56,66,0,0,0,0,0,0,65,0,75,0,65,0,67,62,59,70,0,63,71,0,78,65,63
Abdón,202716,66,ST,25,70,42,78,65,69,65,49,0,68,57,65,0,0,0,0,0,0,57,0,74,0,70,0,58,61,56,77,0,68,63,0,64,45,64
J. Kaprof,216802,66,ST,23,73,60,71,67,79,63,63,0,51,70,65,0,0,0,0,0,0,55,0,61,0,64,0,68,62,71,61,0,69,56,0,71,62,48
F. Apaolaza,243170,66,ST,21,69,46,68,67,57,60,62,0,40,56,70,0,0,0,0,0,0,70,0,72,0,64,0,55,54,55,69,0,68,67,0,72,52,55
E. Butin,188386,66,ST,30,69,49,72,70,65,64,59,0,59,60,63,0,0,0,0,0,0,66,0,76,0,57,0,63,69,58,61,0,68,60,0,70,65,56
E. Brophy,224487,66,ST,22,79,64,78,60,68,64,55,0,56,64,68,0,0,0,0,0,0,61,0,84,0,65,0,65,59,60,68,0,75,77,0,74,67,54
D. Rose,203500,66,ST,24,77,71,86,64,81,60,60,0,54,63,65,0,0,0,0,0,0,66,0,91,0,61,0,59,62,58,64,0,80,76,0,66,57,66
Lee Jong Ho,202989,66,ST,26,72,73,72,72,76,65,60,0,58,62,60,0,0,0,0,0,0,62,0,76,0,66,0,64,65,55,67,0,73,63,0,76,67,62
Cho Young Wook,234222,66,ST,19,82,42,74,70,79,65,57,0,72,62,65,0,0,0,0,0,0,59,0,62,0,58,0,64,67,61,59,0,78,64,0,65,63,64
T. Gabuza,211439,66,ST,30,73,69,51,58,48,64,62,0,33,64,68,0,0,0,0,0,0,63,0,71,0,60,0,57,50,64,72,0,70,60,0,80,43,65
E. Castillo,244464,66,ST,23,79,44,77,66,71,72,64,0,48,72,67,0,0,0,0,0,0,58,0,62,0,62,0,62,58,62,62,0,78,71,0,56,51,54
M. Ogbu,232177,66,ST,27,74,63,71,65,65,66,67,0,49,64,65,0,0,0,0,0,0,62,0,63,0,55,0,54,58,62,56,0,77,56,0,85,63,51
G. Malcore,240625,66,ST,24,67,35,59,64,67,67,57,0,61,63,66,0,0,0,0,0,0,62,0,70,0,70,0,61,63,59,68,0,67,71,0,70,52,63
A. Medina,216051,66,ST,33,84,50,92,62,88,71,71,0,62,73,67,0,0,0,0,0,0,53,0,76,0,65,0,71,63,62,70,0,78,65,0,34,60,61
M. Papadopulos,164339,66,ST,33,63,79,63,64,64,58,66,0,55,56,65,0,0,0,0,0,0,74,0,77,0,56,0,58,65,57,70,0,65,47,0,74,55,65
S. Skålevik,233463,66,ST,25,72,45,58,68,64,60,62,0,58,62,69,0,0,0,0,0,0,63,0,68,0,59,0,66,62,53,67,0,75,66,0,61,54,49
D. Thomalla,200954,66,ST,25,68,53,69,67,62,65,58,0,58,63,67,0,0,0,0,0,0,61,0,52,0,58,0,58,66,62,68,0,71,70,0,62,53,66
P. Parzyszek,201978,66,ST,24,65,63,65,69,50,64,66,0,52,60,64,0,0,0,0,0,0,70,0,65,0,58,0,56,67,64,59,0,67,72,0,77,56,65
Michel Douglas,212986,66,ST,26,67,46,38,64,59,67,58,0,51,66,64,0,0,0,0,0,0,67,0,67,0,58,0,53,64,63,65,0,64,72,0,76,54,58
N. Rusyn,244731,66,ST,19,70,33,55,73,73,59,46,0,36,56,71,0,0,0,0,0,0,63,0,71,0,67,0,57,70,62,62,0,69,53,0,45,45,51
A. Balboa,220156,66,ST,24,50,55,56,66,50,60,59,0,27,65,70,0,0,0,0,0,0,73,0,71,0,60,0,56,60,52,70,0,53,67,0,82,57,71
M. Mohsen,211453,66,ST,29,66,57,55,65,58,68,60,0,46,64,66,0,0,0,0,0,0,70,0,73,0,56,0,73,52,52,69,0,68,60,0,75,49,52
C. Escobar,214270,66,ST,28,67,50,63,68,55,64,61,0,58,59,67,0,0,0,0,0,0,72,0,87,0,58,0,63,62,59,64,0,62,88,0,74,43,63
S. Lo Faso,236678,65,CF,20,78,45,70,61,63,67,60,0,69,65,61,0,0,0,0,0,0,58,0,60,0,62,0,61,63,60,65,0,75,53,0,58,67,63
J. Akinde,186112,65,ST,28,74,70,62,66,61,56,58,0,51,56,63,0,0,0,0,0,0,61,0,71,0,52,0,70,65,48,64,0,77,76,0,92,56,56
Yang Dong Hyen,165894,65,ST,32,53,33,67,72,63,67,70,0,42,63,63,0,0,0,0,0,0,61,0,67,0,60,0,66,64,57,64,0,54,68,0,75,58,57
S. Tetteh,237574,65,ST,21,74,31,69,65,70,62,48,0,56,67,66,0,0,0,0,0,0,58,0,62,0,55,0,62,50,56,74,0,83,63,0,56,55,63
J. Mason,193798,65,ST,27,63,45,73,65,70,66,58,0,62,65,64,0,0,0,0,0,0,63,0,64,0,64,0,58,65,61,65,0,66,67,0,66,59,59
C. Lavery,211463,65,ST,25,75,61,77,65,70,66,63,0,59,64,66,0,0,0,0,0,0,55,0,61,0,64,0,64,61,58,65,0,76,77,0,63,55,57
C. Amaya,214028,65,ST,27,74,35,78,67,77,65,63,0,54,63,68,0,0,0,0,0,0,59,0,73,0,62,0,68,61,44,62,0,73,75,0,67,56,54
S. Cox,163342,65,ST,31,58,65,65,66,65,64,62,0,58,62,65,0,0,0,0,0,0,59,0,73,0,62,0,66,62,61,68,0,62,76,0,69,60,65
B. Stokke,202769,65,ST,27,52,71,40,63,58,64,60,0,54,59,67,0,0,0,0,0,0,66,0,73,0,59,0,65,61,58,69,0,54,73,0,89,57,54
I. Vassell,205586,65,ST,24,87,68,74,64,71,61,55,0,44,63,65,0,0,0,0,0,0,54,0,72,0,58,0,60,62,56,64,0,86,69,0,73,54,46
T. Lehne Olsen,213778,65,ST,27,77,54,64,63,56,63,55,0,68,58,64,0,0,0,0,0,0,64,0,67,0,62,0,66,57,61,71,0,75,69,0,73,57,40
D. Chima Chukwu,200471,65,ST,27,71,80,58,60,83,65,60,0,53,61,62,0,0,0,0,0,0,70,0,90,0,58,0,62,56,57,61,0,70,75,0,83,43,57
E. Harrison,203287,65,ST,24,79,67,82,64,72,62,58,0,59,61,64,0,0,0,0,0,0,61,0,82,0,52,0,68,55,59,65,0,83,77,0,78,52,53
F. Lohkemper,212248,65,ST,23,78,41,70,65,71,63,56,0,57,68,59,0,0,0,0,0,0,58,0,84,0,49,0,58,62,60,66,0,86,67,0,63,49,60
Edu Espiau,245528,65,ST,23,62,38,56,65,55,61,51,0,47,62,65,0,0,0,0,0,0,70,0,70,0,63,0,59,64,59,62,0,63,60,0,62,53,55
S. Brandy,191257,65,ST,33,65,70,72,62,68,65,68,0,60,62,62,0,0,0,0,0,0,60,0,84,0,59,0,49,63,64,71,0,70,68,0,73,59,58
Escriche,240922,65,ST,20,69,32,61,65,70,62,49,0,49,61,69,0,0,0,0,0,0,69,0,68,0,60,0,64,60,63,64,0,68,63,0,54,55,59
Airam,194076,65,ST,30,63,51,67,70,61,63,56,0,54,54,66,0,0,0,0,0,0,67,0,75,0,59,0,76,64,62,60,0,69,72,0,68,61,60
P. Tuszy?ski,207902,65,ST,28,69,32,60,63,60,64,57,0,43,65,64,0,0,0,0,0,0,62,0,63,0,59,0,68,64,64,64,0,68,62,0,69,52,52
R. Mmaee,228639,65,ST,21,78,52,73,56,65,71,65,0,40,69,62,0,0,0,0,0,0,65,0,77,0,58,0,47,61,63,60,0,74,54,0,67,56,56
J. Serra,232225,65,ST,20,51,61,48,66,31,61,49,0,39,52,63,0,0,0,0,0,0,71,0,64,0,58,0,44,57,54,72,0,62,55,0,84,40,63
M. Kennedy,204324,65,ST,23,86,57,71,53,82,66,64,0,67,67,55,0,0,0,0,0,0,45,0,75,0,50,0,63,56,60,63,0,82,66,0,62,61,40
M. Kudo,231972,65,ST,28,76,59,69,67,69,66,64,0,39,56,60,0,0,0,0,0,0,64,0,60,0,56,0,69,65,60,68,0,77,73,0,62,58,57
L. Görtler,228645,65,ST,24,69,35,69,65,66,65,60,0,51,60,61,0,0,0,0,0,0,60,0,75,0,55,0,51,64,67,61,0,69,74,0,73,58,66
P. Alvarenga,245030,65,ST,30,57,38,55,67,49,63,45,0,48,54,70,0,0,0,0,0,0,71,0,70,0,62,0,74,57,56,66,0,54,61,0,67,58,56
G. Wegkamp,209961,65,ST,25,62,54,51,62,38,61,62,0,38,60,62,0,0,0,0,0,0,67,0,58,0,58,0,67,61,61,68,0,66,69,0,84,54,56
You Ju An,236585,65,ST,19,72,57,74,65,74,63,64,0,56,62,65,0,0,0,0,0,0,63,0,58,0,52,0,55,61,66,63,0,73,65,0,69,65,63
K. Appiah,197932,65,ST,27,87,56,80,70,82,63,66,0,50,58,64,0,0,0,0,0,0,51,0,68,0,56,0,58,68,53,58,0,84,69,0,71,45,51
O. Ademi,209965,65,ST,26,63,71,55,62,52,61,58,0,47,58,61,0,0,0,0,0,0,67,0,60,0,55,0,55,64,57,68,0,67,63,0,85,50,53
W. Thomas,190254,65,ST,31,73,82,82,62,78,62,57,0,45,59,64,0,0,0,0,0,0,64,0,81,0,60,0,61,66,55,66,0,79,78,0,74,44,59
M. Ferrier,213553,65,ST,23,86,69,75,63,73,62,63,0,57,66,62,0,0,0,0,0,0,58,0,74,0,54,0,60,54,52,70,0,86,78,0,77,54,53
J. Günther-Schmidt,225075,65,ST,23,68,48,72,61,68,65,56,0,58,64,63,0,0,0,0,0,0,57,0,58,0,59,0,60,62,57,71,0,72,50,0,69,51,57
E. Demirovi?,238900,65,ST,20,66,65,66,56,64,64,60,0,48,59,68,0,0,0,0,0,0,64,0,72,0,64,0,61,57,49,76,0,59,53,0,77,37,55
A. Jackson-Hamel,224570,65,ST,24,75,69,57,66,61,58,59,0,51,56,65,0,0,0,0,0,0,65,0,73,0,55,0,50,56,53,70,0,80,50,0,76,57,60
K. Hemmings,204860,65,ST,26,75,27,74,65,64,66,57,0,37,63,61,0,0,0,0,0,0,63,0,63,0,61,0,63,57,57,68,0,71,76,0,75,63,53
W. Ponce,231484,65,ST,20,68,53,65,65,60,68,57,0,33,67,69,0,0,0,0,0,0,66,0,73,0,53,0,62,45,54,65,0,68,60,0,69,37,48
J. Hamilton,221502,65,ST,22,76,63,67,65,56,58,60,0,36,58,63,0,0,0,0,0,0,64,0,79,0,54,0,60,59,55,65,0,79,46,0,78,59,54
C. Woodrow,205887,65,ST,23,64,40,55,65,62,65,67,0,46,57,66,0,0,0,0,0,0,63,0,63,0,56,0,65,59,62,69,0,61,60,0,68,58,60
K. Davis,231743,65,ST,20,68,68,70,68,76,61,52,0,45,72,61,0,0,0,0,0,0,65,0,68,0,55,0,47,54,56,62,0,72,68,0,81,59,48
N. Guerra,239936,65,ST,19,74,49,70,63,72,67,55,0,34,66,68,0,0,0,0,0,0,61,0,71,0,55,0,57,58,60,64,0,71,68,0,61,53,50
C. Davies,165185,65,ST,32,57,70,54,65,70,65,55,0,68,61,64,0,0,0,0,0,0,68,0,72,0,64,0,67,55,35,70,0,67,71,0,88,54,63
S. Sané,216387,65,ST,25,70,53,71,59,63,63,63,0,32,61,63,0,0,0,0,0,0,63,0,62,0,55,0,61,63,50,68,0,76,53,0,81,36,60
N. Ioannidis,224070,65,ST,24,64,62,62,61,49,61,61,0,37,66,60,0,0,0,0,0,0,75,0,70,0,57,0,66,58,53,73,0,74,72,0,78,53,52
E. Markkanen,221511,65,ST,26,61,68,31,64,34,60,56,0,52,55,62,0,0,0,0,0,0,72,0,58,0,65,0,54,58,57,70,0,65,67,0,91,46,62
J. Carranza,240969,65,ST,18,71,42,66,68,69,66,59,0,48,63,65,0,0,0,0,0,0,57,0,60,0,57,0,67,65,62,61,0,73,56,0,63,55,45
J. Arias,226122,65,ST,23,55,53,43,60,52,58,54,0,38,62,67,0,0,0,0,0,0,66,0,62,0,62,0,51,59,57,72,0,67,60,0,83,50,52
J. Clarke-Harris,200779,65,ST,23,77,64,68,59,63,60,45,0,40,61,63,0,0,0,0,0,0,63,0,72,0,63,0,64,57,33,79,0,78,58,0,84,34,39
Patrick,244046,65,ST,24,68,39,54,59,49,59,59,0,49,58,70,0,0,0,0,0,0,72,0,68,0,58,0,65,59,61,68,0,69,56,0,63,53,59
L. Pérez,219727,65,ST,28,72,42,72,66,67,60,60,0,53,61,66,0,0,0,0,0,0,57,0,72,0,58,0,67,64,57,70,0,70,78,0,63,58,57
C. Togashi,232785,65,ST,24,80,49,70,68,66,63,53,0,31,62,60,0,0,0,0,0,0,65,0,78,0,58,0,58,59,52,64,0,69,64,0,72,43,55
L. Miller,118359,65,ST,35,53,74,55,58,53,63,67,0,55,60,62,0,0,0,0,0,0,70,0,83,0,64,0,71,68,63,68,0,54,70,0,83,64,63
T. Röttger,175963,65,ST,32,71,74,79,66,80,67,67,0,61,67,62,0,0,0,0,0,0,57,0,69,0,63,0,52,63,55,70,0,72,83,0,61,51,61
Han Peng,181852,65,ST,34,52,76,56,68,50,56,64,0,52,58,66,0,0,0,0,0,0,76,0,65,0,59,0,65,66,55,68,0,39,43,0,84,61,58
P. Sohm,238686,65,ST,26,76,48,73,67,61,63,68,0,66,62,62,0,0,0,0,0,0,48,0,54,0,56,0,54,66,60,72,0,77,85,0,75,59,57
E. Pernía,244834,65,ST,23,59,31,57,64,61,67,55,0,37,65,71,0,0,0,0,0,0,61,0,63,0,58,0,66,56,47,68,0,59,67,0,71,49,49
S. Silva,232291,65,ST,28,77,33,84,65,69,66,66,0,64,68,67,0,0,0,0,0,0,55,0,53,0,64,0,57,64,63,59,0,70,72,0,63,67,65
J. Stockley,195427,65,ST,24,65,74,67,65,51,64,50,0,40,58,66,0,0,0,0,0,0,69,0,73,0,48,0,64,61,52,64,0,67,81,0,80,41,29
J. Sambenito,225893,65,ST,26,72,49,72,65,75,66,60,0,45,65,65,0,0,0,0,0,0,64,0,64,0,60,0,59,68,58,63,0,70,58,0,49,59,55
J. ?ezní?ek,181095,65,ST,30,70,68,57,65,58,66,60,0,44,62,67,0,0,0,0,0,0,56,0,57,0,60,0,64,58,54,61,0,74,64,0,81,59,56
E. Sabbi,241002,65,ST,20,89,44,91,68,88,69,61,0,51,69,61,0,0,0,0,0,0,55,0,94,0,55,0,54,60,55,55,0,90,68,0,54,47,53
R. Tarifeño,234097,65,ST,21,77,30,82,70,71,67,60,0,58,65,71,0,0,0,0,0,0,39,0,63,0,62,0,56,58,64,68,0,83,52,0,42,50,63
Bruno Gomes,235377,65,ST,21,74,45,62,64,62,64,57,0,60,63,64,0,0,0,0,0,0,59,0,60,0,63,0,69,59,55,70,0,73,55,0,66,59,59
Evandro,185205,65,ST,30,72,53,69,60,69,62,60,0,54,68,65,0,0,0,0,0,0,64,0,75,0,52,0,65,63,53,69,0,76,71,0,70,55,53
G. Castillejos,219254,65,ST,32,54,52,52,72,48,58,46,0,49,61,65,0,0,0,0,0,0,70,0,60,0,64,0,70,64,52,64,0,53,60,0,73,49,50
K. van Veen,227446,65,ST,27,52,47,62,69,54,67,59,0,67,62,66,0,0,0,0,0,0,62,0,74,0,66,0,55,57,46,76,0,53,64,0,77,53,66
F. Palacios Martínez,223095,65,ST,23,78,51,91,69,90,73,58,0,65,74,67,0,0,0,0,0,0,43,0,68,0,59,0,56,64,67,63,0,68,60,0,31,63,65
F. Fydriszewski,222585,65,ST,25,50,54,48,58,42,70,48,0,37,69,66,0,0,0,0,0,0,62,0,60,0,68,0,60,59,58,67,0,54,64,0,79,51,63
Ronan,222843,65,ST,23,30,57,40,68,33,64,61,0,51,62,66,0,0,0,0,0,0,74,0,30,0,59,0,65,58,62,66,0,32,54,0,92,47,62
I. Openda,243580,65,ST,18,89,33,65,66,77,59,43,0,44,64,62,0,0,0,0,0,0,56,0,54,0,47,0,61,57,63,65,0,86,58,0,69,56,54
J. Jervis,198269,65,ST,26,89,55,69,60,54,63,61,0,30,65,63,0,0,0,0,0,0,61,0,59,0,58,0,68,66,62,62,0,85,80,0,71,54,35
Raul Asencio,239997,65,ST,20,70,42,69,64,52,63,65,0,44,60,66,0,0,0,0,0,0,68,0,69,0,55,0,61,59,63,60,0,73,61,0,68,52,47
Erik Expósito,237438,65,ST,22,61,25,62,66,55,65,56,0,41,62,69,0,0,0,0,0,0,67,0,69,0,57,0,64,60,66,58,0,63,61,0,70,45,50
J. Donisa,244350,65,ST,24,73,30,64,67,62,63,59,0,58,66,67,0,0,0,0,0,0,59,0,60,0,61,0,68,50,63,62,0,74,62,0,65,65,64
R. Salinas,215170,65,ST,31,39,63,51,64,47,63,50,0,39,62,68,0,0,0,0,0,0,69,0,72,0,58,0,66,70,55,71,0,52,60,0,75,48,63
C. Chaplin,225667,65,ST,21,85,45,87,61,77,62,65,0,60,61,68,0,0,0,0,0,0,50,0,75,0,62,0,55,61,56,67,0,80,72,0,63,55,55
K. Grant,225668,65,ST,20,86,35,71,64,60,63,58,0,39,64,66,0,0,0,0,0,0,53,0,72,0,61,0,55,62,52,59,0,88,62,0,62,53,52
Hwang Il Soo,199301,65,ST,30,90,35,82,67,82,67,60,0,65,68,58,0,0,0,0,0,0,51,0,31,0,52,0,60,64,62,58,0,89,74,0,63,64,59
T. Fountas,206469,65,ST,22,77,70,84,71,87,66,70,0,68,68,61,0,0,0,0,0,0,57,0,61,0,60,0,60,67,64,65,0,76,59,0,34,64,64
F. Brustad,183945,65,ST,29,83,50,65,60,52,62,61,0,59,60,62,0,0,0,0,0,0,61,0,64,0,55,0,38,60,58,66,0,92,76,0,80,60,53
