Name,ID,Rating,Preferred,Age,Acceleration,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
Diego Colotto,143102,72,CB,36,0,73,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,79,74,74,0,0,75,0,69,0,0,68,0,0,72,74,0,0
Jonathan Bottinelli,142762,72,CB,32,0,81,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,75,71,79,0,0,73,0,76,0,0,64,0,0,72,73,0,0
Gonçalo Brandão,138462,72,CB,30,0,75,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,70,76,60,0,0,76,0,65,0,0,68,0,0,71,82,0,0
Michael Turner,138181,72,CB,33,0,81,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,79,73,73,0,0,72,0,64,0,0,69,0,0,72,83,0,0
Jan-Ingwer Callsen-Bracker,137449,72,CB,32,0,76,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,79,67,65,0,0,73,0,71,0,0,71,0,0,72,70,0,0
Paul McShane,129566,72,CB,31,0,82,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,69,69,82,0,0,72,0,62,0,0,71,0,0,72,79,0,0
Hugo Campagnaro,123603,72,CB,36,0,70,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,68,72,83,0,0,74,0,64,0,0,72,0,0,72,83,0,0
Christian Schulz,121185,72,CB,33,0,74,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,72,74,72,0,0,69,0,73,0,0,70,0,0,71,77,0,0
David Navarro,111022,72,CB,36,0,85,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,70,72,67,0,0,76,0,63,0,0,68,0,0,72,81,0,0
Pelegrín,110020,72,CB,37,0,80,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,78,70,71,0,0,73,0,63,0,0,62,0,0,72,77,0,0
Alaeddine Yahia,53027,72,CB,35,0,74,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,73,65,90,0,0,72,0,65,0,0,69,0,0,73,83,0,0
Olivier Deschacht,49161,72,CB,36,0,70,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,72,80,65,0,0,72,0,67,0,0,71,0,0,74,70,0,0
Abdou Kader Mangane,47860,72,CB,34,0,81,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,77,69,79,0,0,71,0,64,0,0,66,0,0,71,86,0,0
Nils-Eric Johansson,44960,72,CB,37,0,82,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,71,68,81,0,0,74,0,67,0,0,66,0,0,70,85,0,0
Vinícius,237247,71,CB,27,0,71,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,73,69,62,0,0,74,0,72,0,0,71,0,0,75,78,0,0
Matej Mitrović,237209,71,CB,23,0,76,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,74,65,64,0,0,69,0,66,0,0,65,0,0,72,82,0,0
Lazar Rosić,235002,71,CB,23,0,71,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,70,67,66,0,0,65,0,68,0,0,68,0,0,76,86,0,0
Gen Shoji,232869,71,CB,24,0,71,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,74,68,75,0,0,73,0,56,0,0,68,0,0,75,76,0,0
Carlos Ponck,232459,71,CB,22,0,65,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,68,72,64,0,0,73,0,63,0,0,74,0,0,76,75,0,0
Dimitris Chatziisaias,232364,71,CB,24,0,78,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,67,66,77,0,0,72,0,60,0,0,71,0,0,74,75,0,0
Natinho Mestres,230410,71,CB,25,0,59,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,75,62,61,0,0,77,0,71,0,0,74,0,0,75,82,0,0
Barbosaldinho,230405,71,CB,29,0,75,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,61,77,73,0,0,75,0,75,0,0,70,0,0,75,73,0,0
Alexandre Frandeira,230390,71,CB,29,0,84,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,65,68,60,0,0,68,0,56,0,0,67,0,0,71,90,0,0
Nuno Padrenda,230384,71,CB,25,0,72,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,64,76,86,0,0,68,0,59,0,0,71,0,0,73,77,0,0
Marco Baixinho,229496,71,CB,27,0,75,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,59,72,73,0,0,70,0,62,0,0,70,0,0,72,81,0,0
Alexandr Zhirov,229294,71,CB,26,0,78,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,73,74,68,0,0,66,0,65,0,0,67,0,0,72,91,0,0
Robert Herrera,229084,71,CB,28,0,78,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,69,70,60,0,0,63,0,63,0,0,72,0,0,74,91,0,0
Bruno Valdez,228729,71,CB,24,0,62,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,73,72,71,0,0,72,0,64,0,0,72,0,0,73,72,0,0
Lucas Tagliapietra,227708,71,CB,26,0,71,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,75,74,56,0,0,71,0,56,0,0,64,0,0,72,91,0,0
Gian Marco Ferrari,224808,71,CB,24,0,65,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,66,68,78,0,0,76,0,66,0,0,70,0,0,74,84,0,0
Philipe Sampaio,224376,71,CB,22,0,68,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,70,73,70,0,0,69,0,71,0,0,68,0,0,74,90,0,0
Carlos Henao,224142,71,CB,28,0,63,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,68,80,67,0,0,71,0,56,0,0,71,0,0,73,88,0,0
Anastasios Avlonitis,223920,71,CB,27,0,69,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,67,72,72,0,0,76,0,60,0,0,71,0,0,76,75,0,0
Ümit Kurt,223309,71,CB,25,0,78,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,73,71,75,0,0,70,0,67,0,0,67,0,0,68,73,0,0
Jordan Silva,222643,71,CB,22,0,54,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,75,72,70,0,0,73,0,62,0,0,71,0,0,73,81,0,0
Víctor Cabrera,221619,71,CB,24,0,75,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,61,75,60,0,0,74,0,64,0,0,69,0,0,73,74,0,0
Sverrir Ingi Ingason,221422,71,CB,23,0,73,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,66,70,80,0,0,71,0,67,0,0,73,0,0,70,77,0,0
Samuel Gigot,219581,71,CB,23,0,76,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,70,72,71,0,0,68,0,66,0,0,72,0,0,69,77,0,0
Jherson Vergara,219184,71,CB,22,0,61,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,73,71,66,0,0,75,0,55,0,0,69,0,0,75,79,0,0
Sergio Vittor,219167,71,CB,27,0,72,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,71,65,49,0,0,71,0,66,0,0,67,0,0,71,85,0,0
Sebastián Vegas,219087,71,CB,20,0,75,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,66,70,87,0,0,69,0,63,0,0,68,0,0,67,77,0,0
Jubal,217565,71,CB,23,0,67,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,72,71,73,0,0,73,0,73,0,0,68,0,0,74,73,0,0
Riccardo Gagliolo,216067,71,CB,26,0,70,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,66,67,85,0,0,73,0,63,0,0,74,0,0,75,70,0,0
Daniel Rosero Valencia,215067,71,CB,23,0,54,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,77,70,87,0,0,73,0,63,0,0,66,0,0,73,79,0,0
Albert Acevedo,214406,71,CB,33,0,72,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,74,73,80,0,0,70,0,78,0,0,72,0,0,75,73,0,0
Germán Mera,214031,71,CB,27,0,81,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,77,74,42,0,0,66,0,64,0,0,62,0,0,74,93,0,0
Fáiner Torijano,214021,71,CB,28,0,65,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,77,66,75,0,0,73,0,65,0,0,67,0,0,77,74,0,0
Martín Nervo,213581,71,CB,26,0,75,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,72,67,72,0,0,71,0,78,0,0,68,0,0,70,77,0,0
William Troost-Ekong,213414,71,CB,23,0,70,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,76,71,70,0,0,70,0,66,0,0,67,0,0,71,85,0,0
Lee Kwang Sun,213316,71,CB,27,0,69,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,76,75,74,0,0,74,0,65,0,0,66,0,0,71,73,0,0
Rober Pier,213063,71,CB,22,0,64,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,69,71,76,0,0,73,0,58,0,0,75,0,0,72,64,0,0
Pedro Franco,212351,71,CB,25,0,74,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,67,71,70,0,0,70,0,67,0,0,73,0,0,69,72,0,0
Tobias Figueiredo,212231,71,CB,23,0,86,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,71,65,77,0,0,70,0,65,0,0,68,0,0,71,82,0,0
Mario Maloča,212130,71,CB,27,0,70,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,72,72,76,0,0,70,0,66,0,0,70,0,0,69,83,0,0
Borja López,212129,71,CB,23,0,72,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,66,69,60,0,0,67,0,59,0,0,71,0,0,79,87,0,0
Federico Barba,211557,71,CB,23,0,76,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,66,72,60,0,0,76,0,68,0,0,74,0,0,76,72,0,0
Alexander Callens,211522,71,CB,24,0,77,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,71,71,80,0,0,69,0,61,0,0,79,0,0,70,76,0,0
Esteban Saveljich,211270,71,CB,25,0,74,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,71,67,65,0,0,73,0,64,0,0,64,0,0,76,82,0,0
Mohammed Jahfali,210182,71,CB,26,0,76,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,70,71,73,0,0,68,0,72,0,0,67,0,0,69,77,0,0
Philipp Ziereis,209196,71,CB,24,0,70,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,71,69,72,0,0,69,0,70,0,0,77,0,0,74,67,0,0
Omar Ibrahim Othman,208914,71,CB,31,0,73,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,71,68,79,0,0,68,0,67,0,0,69,0,0,69,85,0,0
Alfie Mawson,208534,71,CB,23,0,67,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,76,71,78,0,0,72,0,64,0,0,69,0,0,70,80,0,0
Edin Cocalić,208232,71,CB,29,0,76,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,74,72,65,0,0,71,0,64,0,0,65,0,0,72,82,0,0
Kaan Ayhan,207790,71,CB,22,0,65,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,65,64,84,0,0,70,0,71,0,0,71,0,0,73,74,0,0
John Egan,204936,71,CB,24,0,66,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,72,70,80,0,0,67,0,64,0,0,72,0,0,68,79,0,0
Prince Désir Gouano,204886,71,CB,22,0,76,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,66,69,77,0,0,73,0,60,0,0,73,0,0,70,76,0,0
Kenneth Otigba,204627,70,CB,24,0,81,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,75,67,70,0,0,65,0,63,0,0,61,0,0,68,87,0,0
Koray Günter,204451,71,CB,22,0,69,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,69,66,73,0,0,72,0,63,0,0,70,0,0,71,75,0,0
Gabriel Achilier,204406,71,CB,32,0,68,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,69,72,76,0,0,72,0,65,0,0,69,0,0,74,81,0,0
Lucas Aveldaño,203859,71,CB,31,0,80,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,76,73,77,0,0,73,0,64,0,0,65,0,0,68,81,0,0
Tim Kister,203159,71,CB,30,0,71,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,74,66,49,0,0,71,0,64,0,0,68,0,0,72,92,0,0
James Tarkowski,202695,71,CB,24,0,65,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,72,69,72,0,0,70,0,61,0,0,71,0,0,75,75,0,0
Etiënne Reijnen,202540,71,CB,29,0,68,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,70,75,80,0,0,68,0,66,0,0,67,0,0,68,84,0,0
Rodrigo Ely,202445,71,CB,23,0,66,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,68,74,70,0,0,76,0,68,0,0,70,0,0,74,78,0,0
Kevin Kraus,201925,71,CB,24,0,72,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,71,67,50,0,0,67,0,68,0,0,67,0,0,74,90,0,0
Toni Šunjić,201343,71,CB,28,0,74,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,77,68,69,0,0,73,0,60,0,0,71,0,0,75,86,0,0
Sergey Bryzgalov,201165,71,CB,24,0,72,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,67,74,81,0,0,70,0,70,0,0,70,0,0,68,70,0,0
Marcelo Silva,200395,71,CB,28,0,78,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,75,68,82,0,0,70,0,57,0,0,65,0,0,72,85,0,0
Michael Hector,200138,71,CB,24,0,85,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,59,69,62,0,0,68,0,65,0,0,67,0,0,75,82,0,0
Atınç Nukan,200065,71,CB,23,0,76,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,75,65,65,0,0,64,0,53,0,0,69,0,0,75,89,0,0
Mustafa Yumlu,199789,72,CB,29,0,79,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,78,69,68,0,0,70,0,67,0,0,68,0,0,70,88,0,0
André Hoffmann,199779,71,CB,24,0,71,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,72,70,59,0,0,71,0,69,0,0,70,0,0,72,77,0,0
Marco Torsiglieri,199726,71,CB,29,0,76,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,74,70,46,0,0,72,0,64,0,0,71,0,0,70,91,0,0
Simone Romagnoli,198857,71,CB,27,0,65,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,74,69,65,0,0,73,0,61,0,0,70,0,0,75,87,0,0
Bailey Wright,198810,71,CB,24,0,76,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,70,66,84,0,0,71,0,65,0,0,69,0,0,71,75,0,0
Paulus Arajuuri,198479,71,CB,28,0,81,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,69,69,71,0,0,70,0,63,0,0,66,0,0,71,92,0,0
Guitián,198474,71,CB,26,0,68,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,74,75,81,0,0,65,0,68,0,0,71,0,0,67,73,0,0
Osvaldo González,197973,71,CB,32,0,81,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,69,68,75,0,0,70,0,61,0,0,70,0,0,71,80,0,0
José Manuel Velázquez,196881,71,CB,26,0,82,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,71,70,74,0,0,64,0,69,0,0,66,0,0,72,71,0,0
Ivan Ivanov,195395,71,CB,29,0,72,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,75,72,78,0,0,66,0,59,0,0,66,0,0,74,78,0,0
Danny Batth,195037,71,CB,26,0,69,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,74,67,74,0,0,73,0,58,0,0,70,0,0,72,90,0,0
Maximiliano Coronel,193602,71,CB,27,0,73,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,72,65,87,0,0,69,0,68,0,0,75,0,0,76,72,0,0
Leandro Cabrera,192816,71,CB,25,0,77,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,76,63,90,0,0,68,0,59,0,0,74,0,0,70,82,0,0
Héctor Yuste,192499,71,CB,29,0,74,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,64,74,66,0,0,70,0,69,0,0,59,0,0,73,84,0,0
Daniel Adejo,192179,71,CB,27,0,70,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,71,67,83,0,0,66,0,66,0,0,68,0,0,70,86,0,0
Evgeniy Makeev,192155,71,CB,27,0,74,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,67,73,71,0,0,71,0,73,0,0,70,0,0,70,64,0,0
Manuel Gulde,190666,71,CB,26,0,66,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,67,72,85,0,0,70,0,69,0,0,71,0,0,73,70,0,0
Gennaro Scognamiglio,189928,71,CB,29,0,73,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,78,63,75,0,0,78,0,61,0,0,68,0,0,72,88,0,0
Georg Niedermeier,189922,71,CB,31,0,87,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,83,57,64,0,0,72,0,70,0,0,74,0,0,75,79,0,0
Bartosz Salamon,189558,71,CB,25,0,63,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,67,70,87,0,0,73,0,66,0,0,68,0,0,72,78,0,0
Nathan Baker,189403,71,CB,25,0,86,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,72,71,70,0,0,72,0,67,0,0,74,0,0,73,79,0,0
Thiago Cionek,189118,71,CB,30,0,68,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,62,71,91,0,0,72,0,62,0,0,72,0,0,73,85,0,0
Alan Baró,188563,71,CB,31,0,76,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,58,68,76,0,0,69,0,60,0,0,67,0,0,81,90,0,0
Sean Morrison,187033,71,CB,26,0,80,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,71,67,75,0,0,67,0,57,0,0,71,0,0,71,84,0,0
Dušan Veškovac,186538,71,CB,31,0,85,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,68,68,70,0,0,74,0,61,0,0,70,0,0,72,77,0,0
Giuseppe Bellusci,184338,71,CB,27,0,84,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,64,74,58,0,0,70,0,68,0,0,70,0,0,74,74,0,0
Ryan Bennett,183774,71,CB,27,0,80,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,73,66,81,0,0,73,0,59,0,0,71,0,0,73,80,0,0
Dirk Marcellis,183736,71,CB,28,0,73,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,70,79,76,0,0,69,0,65,0,0,71,0,0,74,74,0,0
Emanuele Terranova,183671,70,CB,30,0,70,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,67,67,87,0,0,71,0,62,0,0,70,0,0,72,78,0,0
Nicolò Cherubin,183365,71,CB,30,0,74,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,73,73,70,0,0,72,0,68,0,0,72,0,0,73,78,0,0
Jérémy Taravel,183283,71,CB,29,0,74,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,72,70,63,0,0,72,0,62,0,0,67,0,0,72,77,0,0
Mark Beevers,182209,71,CB,27,0,71,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,75,73,70,0,0,65,0,62,0,0,68,0,0,71,83,0,0
Václav Procházka,180629,71,CB,32,0,60,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,69,73,62,0,0,72,0,57,0,0,76,0,0,73,77,0,0
Thomas Phibel,179509,71,CB,30,0,85,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,76,69,69,0,0,65,0,56,0,0,66,0,0,71,90,0,0
Charlie Mulgrew,178417,71,CB,31,0,68,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,73,67,54,0,0,72,0,62,0,0,70,0,0,73,80,0,0
Chris Kum,178187,71,CB,31,0,88,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,71,80,81,0,0,65,0,64,0,0,76,0,0,67,67,0,0
İsmail Konuk,178023,71,CB,29,0,76,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,75,75,73,0,0,69,0,65,0,0,70,0,0,67,70,0,0
Daniele Capelli,177915,71,CB,30,0,65,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,69,72,77,0,0,73,0,55,0,0,72,0,0,72,89,0,0
Julio César Domínguez,177273,71,CB,29,0,71,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,67,70,84,0,0,66,0,67,0,0,70,0,0,70,77,0,0
Mattias Bjärsmyr,176732,71,CB,31,0,78,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,62,72,82,0,0,76,0,68,0,0,70,0,0,72,77,0,0
Per Karlsson,176717,71,CB,31,0,67,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,55,73,81,0,0,72,0,68,0,0,79,0,0,74,74,0,0
Khalifa Sankaré,175736,71,CB,32,0,76,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,72,67,67,0,0,66,0,54,0,0,67,0,0,77,91,0,0
Victor Bernárdez,175088,71,CB,34,0,85,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,64,66,77,0,0,68,0,65,0,0,65,0,0,72,86,0,0
Stylianos Malezas,172886,72,CB,32,0,70,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,69,73,63,0,0,74,0,67,0,0,73,0,0,73,77,0,0
Matías Cahais,172620,71,CB,29,0,69,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,68,71,67,0,0,74,0,63,0,0,71,0,0,74,81,0,0
Pierre Kanstrup,172520,71,CB,28,0,71,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,70,70,66,0,0,65,0,69,0,0,71,0,0,69,83,0,0
Souleymane Bamba,172425,71,CB,32,0,75,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,74,73,58,0,0,66,0,60,0,0,69,0,0,72,85,0,0
David Fernández,172317,71,CB,31,0,58,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,71,77,68,0,0,70,0,63,0,0,71,0,0,74,73,0,0
Joona Toivio,172232,71,CB,29,0,76,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,71,68,90,0,0,71,0,62,0,0,67,0,0,70,81,0,0
Michael Mancienne,171831,71,CB,29,0,70,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,68,70,81,0,0,70,0,67,0,0,69,0,0,72,75,0,0
Rafa López,171067,71,CB,31,0,77,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,68,77,78,0,0,73,0,63,0,0,69,0,0,72,67,0,0
Ryan Shotton,170039,71,CB,28,0,68,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,68,66,64,0,0,73,0,71,0,0,69,0,0,72,81,0,0
Michael Madl,169343,71,CB,29,0,77,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,69,71,74,0,0,70,0,62,0,0,69,0,0,68,76,0,0
Jordens Peters,169158,71,CB,29,0,68,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,63,77,74,0,0,69,0,65,0,0,71,0,0,71,71,0,0
Magnus Troest,167653,71,CB,29,0,70,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,68,68,84,0,0,70,0,69,0,0,66,0,0,72,91,0,0
Steffen Hagen,167159,71,CB,31,0,61,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,66,74,71,0,0,72,0,71,0,0,71,0,0,72,80,0,0
Joel Lynch,164855,71,CB,29,0,67,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,69,67,73,0,0,67,0,62,0,0,69,0,0,70,90,0,0
Drew Moor,164529,71,CB,33,0,66,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,75,69,78,0,0,69,0,70,0,0,67,0,0,67,75,0,0
Liam Ridgewell,162315,71,CB,32,0,71,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,75,65,82,0,0,75,0,59,0,0,69,0,0,68,78,0,0
José Rivas,161733,71,CB,32,0,75,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,75,67,73,0,0,70,0,61,0,0,72,0,0,71,84,0,0
Łukasz Szukała,158849,71,CB,32,0,75,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,75,66,40,0,0,72,0,62,0,0,70,0,0,72,92,0,0
Willem Janssen,158800,71,CB,30,0,75,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,71,75,72,0,0,67,0,70,0,0,64,0,0,65,73,0,0
Joël Sami,158420,71,CB,32,0,73,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,73,68,63,0,0,69,0,63,0,0,68,0,0,71,90,0,0
José De la Cuesta,156903,71,CB,34,0,69,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,76,69,79,0,0,73,0,73,0,0,69,0,0,71,74,0,0
Christoph Janker,156443,71,CB,32,0,73,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,68,62,77,0,0,73,0,68,0,0,72,0,0,74,74,0,0
Jakub Rzeźniczak,156259,71,CB,30,0,80,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,66,70,84,0,0,66,0,53,0,0,70,0,0,72,83,0,0
Mike Williamson,152741,71,CB,33,0,72,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,76,69,71,0,0,72,0,67,0,0,71,0,0,73,77,0,0
Marco Caligiuri,150415,71,CB,32,0,72,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,66,71,84,0,0,70,0,69,0,0,69,0,0,72,72,0,0
Facundo Erpen,142794,71,CB,33,0,80,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,69,68,76,0,0,70,0,65,0,0,69,0,0,70,80,0,0
Amaya,138497,71,CB,33,0,80,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,77,71,54,0,0,73,0,63,0,0,52,0,0,76,89,0,0
Jordan Lotiès,137987,71,CB,32,0,74,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,72,73,40,0,0,70,0,60,0,0,68,0,0,77,80,0,0
Rodolfo,135303,71,CB,34,0,70,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,77,67,80,0,0,68,0,69,0,0,71,0,0,72,81,0,0
Ali Turan,124337,71,CB,33,0,74,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,68,75,64,0,0,74,0,68,0,0,67,0,0,70,78,0,0
Elyasa Süme,122070,71,CB,33,0,76,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,70,71,68,0,0,71,0,68,0,0,69,0,0,72,76,0,0
Alexander Madlung,53967,71,CB,34,0,78,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,79,65,53,0,0,69,0,68,0,0,62,0,0,71,93,0,0
Heiko Westermann,52270,71,CB,33,0,70,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,82,70,68,0,0,69,0,64,0,0,63,0,0,73,85,0,0
Steve von Bergen,45083,71,CB,33,0,77,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,72,74,80,0,0,63,0,69,0,0,68,0,0,70,76,0,0
