,Rating,Preferred,Acceleration,Age,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
2009,75,GK,54,33,34,51,12,58,15,61,25,25,12,13,15,78,78,64,77,72,14,22,60,33,22,13,13,63,32,23,12,55,41,12,68,33,14
2010,75,LM,67,36,73,72,75,70,81,86,76,76,77,76,71,15,11,15,9,9,61,47,70,75,80,31,77,73,78,81,26,68,55,30,73,74,76
2011,75,ST,78,34,78,74,77,75,76,66,62,67,71,70,69,13,14,13,16,12,72,35,81,65,72,41,80,73,71,81,20,76,77,22,76,70,73
2012,75,CAM,62,34,69,73,79,65,76,80,69,73,74,75,52,14,7,8,14,9,77,33,53,72,74,14,73,77,76,78,18,53,67,28,74,76,71
2013,75,CM,34,30,77,34,63,44,82,78,76,68,66,60,74,10,7,11,9,11,72,74,57,79,75,70,72,73,81,91,66,50,41,68,87,84,79
2014,75,LM,74,32,36,71,70,74,77,68,78,80,76,66,74,10,12,16,16,9,62,46,42,73,73,42,68,71,72,74,37,72,75,26,62,74,70
2015,75,LB,57,34,76,60,59,67,70,81,71,71,64,36,62,7,6,13,13,6,65,77,69,65,62,82,33,78,70,68,80,61,73,79,74,56,58
2016,75,ST,69,37,51,69,80,75,79,79,61,73,75,80,73,11,15,8,9,8,60,21,65,49,76,25,75,72,69,78,29,69,55,27,70,65,76
2017,75,ST,47,36,70,56,80,29,77,78,59,57,62,75,50,13,14,7,10,14,83,23,34,63,70,31,74,78,76,75,20,49,70,26,74,74,80
2018,75,CM,52,33,76,70,67,75,74,77,78,69,69,60,73,7,13,12,12,16,61,74,62,79,65,72,65,74,80,65,70,47,70,72,68,78,63
2019,75,LB,76,33,76,83,63,91,75,69,73,74,74,43,62,15,11,16,10,11,57,72,83,68,65,73,52,73,75,80,78,86,66,77,71,67,63
2020,75,GK,33,35,43,68,13,51,25,64,11,20,14,19,14,75,74,69,75,77,13,18,73,38,14,11,23,66,36,23,13,42,30,13,72,49,15
2021,75,RM,58,37,64,64,75,65,83,82,77,81,80,68,79,6,13,15,15,13,60,43,68,78,76,40,84,76,79,79,31,54,50,37,65,79,65
2022,75,CAM,63,36,75,65,80,61,74,84,77,64,69,75,51,8,6,16,11,7,80,65,73,70,73,62,87,77,75,80,57,68,83,66,75,74,74
2023,75,GK,55,39,40,53,10,51,23,60,11,19,18,17,18,74,76,67,79,72,10,19,68,26,19,12,20,68,27,19,11,45,31,12,55,49,19
2024,75,ST,62,34,49,69,83,60,75,75,51,68,68,79,53,8,12,6,7,10,81,21,80,41,57,19,71,71,71,71,25,55,54,29,74,62,77
2025,75,GK,39,40,43,45,13,54,24,67,12,20,13,14,13,71,73,72,79,74,13,27,73,33,12,14,44,74,38,42,12,44,29,11,57,31,20
2026,75,CB,50,32,70,52,29,63,60,67,34,49,44,20,21,11,6,8,9,5,74,81,70,64,40,80,35,72,62,68,76,54,55,80,69,46,19
2027,74,CDM,57,20,69,66,60,60,75,58,61,66,71,59,52,12,11,11,10,8,42,71,56,74,65,70,55,70,80,43,73,59,71,75,64,73,44
2028,74,RB,81,19,68,69,64,74,74,63,76,73,74,35,30,12,12,5,9,13,65,69,68,67,51,69,30,70,73,58,73,83,74,74,69,58,59
2029,74,CB,76,18,68,73,59,71,64,79,68,68,62,49,40,6,9,14,12,8,72,72,74,69,40,72,44,70,72,50,72,72,79,76,79,62,37
2030,74,ST,77,21,54,76,75,68,76,74,61,72,79,75,56,11,15,8,9,14,68,22,63,55,71,17,58,68,70,72,19,78,68,24,68,71,65
2031,74,CAM,68,33,41,76,68,85,75,79,59,68,75,72,64,10,11,12,11,13,47,43,48,60,63,38,73,74,75,60,30,66,67,32,44,76,69
2032,74,LB,84,19,75,75,50,61,72,52,72,35,78,30,25,12,10,7,7,7,65,69,62,52,25,70,39,64,70,38,78,85,77,74,76,45,27
2033,74,ST,87,23,66,73,72,59,69,60,66,65,74,75,53,6,11,9,15,9,63,24,77,55,72,20,72,71,62,79,23,88,85,25,79,59,75
2034,74,CDM,77,21,64,77,64,79,78,74,72,74,76,48,62,10,7,6,10,14,54,70,55,78,58,68,58,74,80,58,64,75,79,68,55,78,68
2035,74,CAM,74,24,62,78,71,77,76,63,71,71,72,69,69,14,11,6,11,8,65,49,54,70,77,42,70,64,76,75,32,76,80,45,59,76,67
2036,74,ST,81,25,55,69,77,67,61,55,51,55,62,74,53,8,8,8,15,9,70,31,71,52,77,12,77,75,67,81,12,78,61,12,78,51,76
2037,74,ST,53,25,52,67,74,58,73,74,42,63,63,73,52,10,10,18,10,13,76,20,62,53,72,12,76,67,71,86,10,56,60,18,88,65,77
2038,74,CAM,73,33,54,66,70,62,75,74,73,71,74,62,72,12,16,7,15,9,61,33,55,61,74,31,66,82,75,77,32,65,71,31,77,76,72
2039,74,CAM,76,33,61,71,72,81,75,76,75,79,75,72,76,18,16,13,15,15,77,22,74,64,77,24,65,70,73,72,22,69,72,24,64,76,61
2040,74,CAM,81,33,45,72,76,70,71,66,74,83,77,61,75,8,14,9,9,12,51,45,55,61,62,23,71,77,72,57,22,71,66,21,67,77,55
2041,74,CAM,83,33,39,86,72,90,74,74,71,73,75,64,69,11,9,7,7,9,42,36,66,60,56,31,68,80,75,59,33,75,68,24,33,74,74
2042,74,CAM,70,25,65,78,76,75,75,75,75,81,74,75,75,16,11,18,16,15,68,22,73,62,75,22,68,62,72,70,23,70,73,27,57,76,63
2043,74,CAM,77,33,34,77,75,71,72,67,75,77,77,61,76,9,9,8,8,16,68,45,45,74,62,31,76,74,75,63,22,72,66,23,71,76,64
2044,74,CAM,45,33,54,78,74,76,73,83,73,83,74,72,75,13,10,8,8,13,42,20,48,75,75,30,72,76,74,74,31,56,68,33,44,75,73
2045,74,CDM,53,25,74,60,64,66,72,72,56,65,70,59,60,9,10,7,9,16,59,71,67,74,76,74,64,74,75,83,68,64,70,76,80,66,72
2046,74,CDM,74,29,66,68,70,68,70,53,42,53,64,65,71,7,12,13,7,8,73,66,68,77,77,75,70,82,76,82,68,76,77,76,69,63,71
2047,74,CAM,74,25,47,82,67,62,75,76,75,70,77,65,62,8,15,11,7,15,58,44,64,71,57,52,64,67,77,55,48,75,58,56,60,74,66
2048,74,CB,56,33,72,55,24,53,55,56,45,36,41,44,55,7,16,12,9,11,75,72,71,62,52,71,61,71,66,54,75,53,61,76,82,45,34
2049,74,CB,66,29,78,55,41,61,72,52,62,49,58,47,43,13,8,13,6,12,74,73,67,71,52,72,67,72,68,70,67,70,74,77,73,34,51
2050,74,CB,33,25,67,40,32,41,72,82,39,39,37,36,31,7,13,9,8,8,74,74,43,65,44,74,48,87,66,77,65,42,46,77,87,24,44
2051,74,CB,55,25,76,54,35,57,51,62,51,41,45,41,42,7,13,7,8,15,71,72,78,66,52,74,43,71,67,53,72,56,61,77,82,54,54
2052,74,CB,83,25,84,77,38,68,72,71,40,45,46,38,49,10,16,14,7,12,70,72,69,61,41,71,56,88,71,53,69,78,71,76,68,42,44
2053,74,RB,69,25,82,80,58,58,69,63,68,65,75,36,49,13,10,17,13,15,75,73,77,67,55,76,48,68,76,56,77,76,76,74,58,56,54
2054,74,LB,81,25,75,80,58,70,71,54,73,80,72,48,65,10,8,9,12,13,72,73,73,74,58,73,55,59,66,54,76,83,81,72,62,57,58
2055,74,LB,82,25,45,71,51,67,76,34,74,66,77,56,56,13,8,9,10,12,62,66,60,67,61,71,55,61,67,62,74,83,81,75,72,51,45
2056,74,GK,17,25,36,44,5,22,16,42,18,31,8,12,22,68,76,74,77,73,20,12,41,20,13,17,34,67,24,30,10,18,15,9,60,37,18
2057,74,CAM,75,29,54,77,73,62,75,72,74,81,74,57,76,9,8,8,7,12,71,54,56,73,75,33,69,78,75,71,21,67,67,29,74,75,55
2058,74,CAM,88,33,49,81,77,75,73,68,72,49,72,64,60,8,10,12,20,19,43,66,53,58,66,55,53,81,70,63,57,82,76,58,60,71,58
2059,74,CAM,81,29,46,64,74,70,76,71,76,67,74,70,76,15,13,12,10,9,54,38,67,59,52,39,57,74,76,52,41,77,48,52,52,73,67
2060,74,CDM,77,25,67,61,66,62,73,81,71,62,71,55,42,7,16,13,7,9,69,67,63,74,52,71,42,81,72,64,64,71,85,77,71,76,61
2061,74,CDM,77,25,81,74,62,73,73,59,59,82,67,58,49,13,12,15,8,15,68,76,91,77,71,60,61,71,74,73,68,72,81,76,73,64,60
2062,74,CDM,72,33,75,81,63,83,69,56,72,64,71,53,57,9,12,12,8,12,69,70,74,76,61,73,71,79,76,58,65,74,82,69,71,76,53
2063,74,CDM,66,25,78,61,71,64,66,55,65,79,61,54,76,13,13,14,13,9,53,74,66,68,42,66,73,76,74,82,71,62,84,77,77,77,45
2064,74,CB,54,25,81,48,48,57,62,61,49,49,46,38,42,8,10,9,18,18,76,75,71,63,50,74,54,68,67,62,72,58,73,76,72,47,38
2065,74,CB,46,25,87,33,32,32,55,52,41,53,50,41,40,7,16,12,11,14,76,72,58,70,41,76,48,64,66,72,66,41,61,74,88,43,54
2066,74,CB,40,33,71,43,26,45,67,71,51,57,59,36,73,12,12,7,12,11,75,73,42,74,54,73,48,58,74,60,71,66,59,77,85,59,52
2067,74,RB,77,25,53,72,59,77,71,67,71,46,73,51,49,11,10,18,11,14,71,71,71,66,52,72,62,73,69,55,73,71,82,72,62,51,58
2068,74,LB,71,29,79,64,51,65,69,68,73,45,61,45,46,13,9,1,13,7,68,70,64,69,52,76,51,72,70,55,71,73,81,77,62,70,41
2069,74,ST,71,24,79,63,74,57,74,65,59,54,70,73,35,14,6,5,11,12,79,41,75,51,65,29,72,73,64,77,28,75,73,38,75,61,75
2070,74,ST,66,22,30,69,77,42,74,62,62,72,66,74,68,9,15,11,10,9,78,19,44,52,70,21,67,74,62,70,16,65,72,17,84,51,66
2071,74,CB,68,20,73,64,59,59,62,74,41,62,52,32,37,9,10,5,5,13,76,71,75,70,35,73,48,69,64,50,76,67,75,75,78,61,31
2072,74,CAM,78,21,57,86,68,76,76,76,65,67,78,55,54,10,14,9,7,14,47,29,57,69,57,36,56,78,75,64,42,76,67,46,44,74,63
2073,74,LM,86,20,62,83,78,88,76,77,67,76,80,72,69,15,12,15,15,9,43,39,66,51,70,25,71,77,62,77,31,84,68,37,57,67,72
2074,74,CB,84,20,75,73,55,63,64,72,32,33,69,48,28,12,14,9,13,11,68,75,82,65,47,72,59,68,67,63,74,83,73,75,72,56,44
2075,75,CDM,76,20,74,68,41,65,72,71,50,57,63,44,29,13,14,7,7,13,73,76,78,69,68,72,35,73,73,78,75,78,88,77,75,65,66
2076,74,CB,61,24,82,58,28,44,61,66,44,38,42,28,37,8,7,7,14,13,75,67,65,65,31,69,33,71,67,41,78,81,78,73,87,32,24
2077,74,CAM,85,23,34,89,65,83,78,60,73,73,82,64,67,6,9,13,12,15,32,23,54,64,82,27,56,71,66,73,30,83,62,28,56,65,54
2078,74,CAM,76,20,65,78,66,78,79,57,73,67,74,55,72,10,7,10,15,14,36,34,57,73,59,28,55,64,78,58,48,77,74,55,57,80,69
2079,74,LW,75,25,56,61,80,51,75,76,72,67,80,75,66,13,8,9,9,13,80,42,62,62,69,20,69,71,66,64,43,81,59,55,65,72,71
2080,74,GK,45,27,22,34,18,57,22,25,21,12,19,20,17,77,69,68,72,72,18,25,58,24,12,12,22,76,31,24,19,49,30,19,49,59,20
2081,74,CB,57,26,66,40,38,53,62,55,43,27,47,30,41,10,16,14,7,12,79,71,67,57,33,71,45,68,64,52,65,65,66,76,91,44,30
2082,74,RB,71,23,67,69,57,73,73,66,81,73,74,46,55,15,16,13,13,9,61,73,68,70,45,66,52,68,70,60,74,76,81,71,72,44,41
2083,74,LB,72,23,66,68,58,52,69,72,78,64,68,26,35,14,14,13,7,6,68,72,64,68,41,66,31,66,68,59,74,82,88,74,78,58,37
2084,74,CAM,79,21,65,81,68,79,77,73,70,79,79,67,74,13,14,15,15,10,55,45,58,73,65,30,60,67,74,76,45,78,72,55,60,73,64
2085,74,RB,78,23,72,74,74,74,74,74,72,72,75,52,35,9,10,7,8,10,63,70,80,67,64,70,48,76,72,68,72,80,80,74,67,67,62
2086,74,CB,63,22,69,34,29,54,71,47,24,25,53,51,26,7,14,10,11,13,66,75,78,71,41,74,37,68,68,57,76,56,62,79,75,35,28
2087,74,ST,77,22,69,63,75,54,70,54,60,52,62,77,41,14,15,6,12,15,78,42,77,59,65,43,65,70,66,78,40,69,69,35,83,61,69
2088,74,RM,90,20,59,79,72,78,73,60,73,57,80,74,55,13,12,11,13,10,49,24,52,55,71,33,62,66,67,74,29,88,62,30,61,65,65
2089,74,ST,75,24,43,76,82,66,69,54,44,42,75,76,54,10,12,12,8,14,68,21,68,49,62,13,67,74,58,71,18,75,68,14,75,52,67
2090,74,CM,74,19,67,82,73,92,74,65,66,65,75,62,58,7,14,13,11,6,59,65,60,73,57,34,61,77,76,58,49,72,73,57,42,77,57
2091,74,RB,76,30,80,74,76,78,71,75,73,77,67,60,66,14,16,11,13,7,65,72,84,69,57,68,52,77,69,66,69,78,84,70,75,63,54
2092,74,CAM,63,27,82,52,81,59,71,80,64,53,70,74,59,10,15,9,9,14,54,67,73,76,69,49,53,84,80,70,57,66,86,64,68,68,59
2093,74,CB,64,25,64,42,32,52,59,55,55,29,53,22,29,10,11,12,6,13,73,73,71,67,22,77,47,69,70,43,76,66,70,75,75,46,35
2094,75,RB,77,23,70,68,61,62,72,65,73,62,62,30,32,9,13,13,9,10,63,73,53,66,43,69,40,71,70,62,71,82,89,73,55,54,49
2095,74,LM,91,24,66,85,70,91,78,67,67,82,81,65,72,11,12,13,9,9,54,60,71,57,70,58,50,69,63,78,59,90,81,62,55,65,71
2096,74,GK,45,24,36,44,13,49,24,41,21,24,19,12,13,74,74,66,68,79,14,24,75,40,19,20,20,70,45,46,19,50,38,15,77,56,16
2097,74,CDM,75,21,77,61,55,67,71,68,48,55,67,58,52,10,13,7,14,11,60,76,57,73,79,76,60,69,75,74,67,74,66,73,74,62,76
2098,74,ST,85,21,45,78,72,57,79,46,73,56,77,69,54,8,15,14,8,10,64,20,82,55,58,22,68,68,68,80,24,89,65,33,83,61,55
2099,74,RW,89,22,61,89,63,89,82,67,66,79,83,66,67,10,8,10,7,14,50,38,41,54,68,35,50,68,68,72,24,85,73,33,54,60,62
2100,74,CM,73,25,59,77,75,77,75,69,76,78,76,71,75,10,11,10,9,12,54,64,65,75,71,41,67,75,77,77,48,67,69,55,67,76,74
2101,74,RB,77,25,69,77,63,72,68,64,73,57,62,36,36,9,12,11,8,7,60,74,74,54,32,75,48,72,73,55,73,79,76,75,75,58,35
2102,74,ST,81,23,69,80,71,72,71,66,45,77,67,80,72,12,14,6,8,15,69,21,91,40,76,30,68,64,62,85,28,77,73,31,71,58,66
2103,74,CB,74,21,71,66,46,61,71,54,48,44,64,28,34,6,11,12,14,8,66,77,73,75,25,76,68,68,74,63,77,78,72,74,70,33,36
2104,74,CB,68,20,68,64,49,51,70,60,58,48,66,25,29,9,15,10,12,9,65,75,73,61,31,74,37,72,67,51,76,71,78,79,77,58,30
2105,74,CB,76,20,68,72,53,59,74,66,65,35,69,46,35,15,7,15,9,15,69,77,69,75,49,70,42,75,74,69,74,74,74,77,74,62,45
2106,75,CM,70,21,62,79,72,77,77,69,74,73,74,68,74,8,13,15,16,6,55,69,58,74,60,65,58,76,78,66,57,66,76,62,70,75,64
2107,74,LB,79,22,62,79,58,78,72,68,75,58,75,21,21,11,7,9,13,15,55,68,68,58,42,66,22,74,66,53,72,89,90,73,63,51,33
2108,74,CB,61,22,69,60,16,70,60,65,31,20,36,13,24,14,9,6,9,5,73,73,72,46,19,77,30,68,55,37,76,66,69,78,75,22,16
2109,74,CB,79,21,63,62,36,59,69,70,60,35,63,42,29,7,10,15,15,15,72,73,76,53,36,71,37,61,71,51,76,78,69,79,79,46,35
2110,74,GK,50,20,35,60,12,45,21,51,20,20,13,20,22,73,72,61,69,83,18,18,70,34,21,20,18,71,30,19,18,50,40,24,65,33,20
2111,74,CB,43,27,78,49,29,33,29,45,35,31,31,21,32,12,13,11,7,7,75,71,65,51,23,80,45,64,69,51,75,52,50,77,84,26,29
2112,74,CB,76,22,71,73,30,65,71,73,53,42,64,38,28,7,11,7,16,9,72,75,75,63,42,73,33,78,68,57,68,71,71,76,70,53,25
2113,74,ST,78,26,81,57,79,52,73,77,22,44,71,77,34,12,14,13,15,8,70,21,55,27,44,17,54,71,56,74,20,69,69,20,90,55,57
2114,74,CB,70,25,77,65,25,63,62,59,48,32,49,50,32,15,11,6,14,12,73,74,82,63,56,74,46,66,66,65,76,70,67,74,77,54,54
2115,74,CM,72,24,62,74,68,58,78,72,72,68,77,53,49,6,14,6,8,7,62,64,58,74,68,54,63,72,76,72,66,78,78,66,76,74,56
2116,74,CB,45,24,76,42,32,33,54,70,29,29,52,35,35,15,8,11,11,10,70,78,40,42,37,72,43,68,64,68,67,53,63,78,92,22,23
2117,74,CB,54,22,75,31,28,31,57,70,41,29,40,28,27,7,12,7,16,12,74,64,65,51,24,76,20,75,66,56,70,54,60,77,90,30,31
2118,74,CDM,68,24,87,55,68,64,72,65,50,54,70,62,46,11,9,13,12,11,71,70,59,67,73,73,70,72,72,84,76,64,83,78,84,54,72
2119,74,CM,71,22,90,69,68,75,75,68,47,50,70,54,42,10,13,16,7,15,67,75,60,76,62,74,51,70,77,74,72,69,76,77,75,69,53
2120,74,RM,77,23,67,78,75,66,76,71,70,75,78,66,43,16,11,13,16,9,67,37,67,58,64,32,52,74,68,73,31,79,80,39,69,72,67
2121,74,CB,53,28,73,32,21,41,56,56,30,24,41,36,30,15,10,9,14,6,74,71,68,56,31,73,36,69,64,41,71,55,69,75,87,33,33
2122,74,CB,73,28,80,76,42,75,62,61,58,65,60,22,67,8,13,8,15,9,71,74,86,53,59,74,45,69,59,57,73,76,73,75,77,39,30
2123,74,CF,91,21,38,93,68,91,76,66,71,47,78,73,55,7,13,12,13,9,58,21,88,52,68,26,48,71,67,76,25,91,73,21,63,66,73
2124,74,ST,78,21,44,75,77,63,75,64,39,49,74,76,33,12,15,9,14,11,71,23,82,48,65,23,71,65,56,73,22,79,75,24,73,49,63
2125,74,CM,74,23,67,76,67,72,79,66,61,68,75,70,67,12,11,6,8,11,75,68,60,73,74,65,67,72,76,76,64,72,65,69,52,76,66
2126,74,CB,55,29,94,39,39,31,55,48,28,21,37,30,26,13,14,14,6,7,76,72,80,60,23,74,39,66,55,37,65,65,66,69,94,36,21
2127,74,RM,77,25,73,77,60,71,75,59,72,81,82,68,78,9,9,16,12,11,71,27,67,64,75,29,50,67,71,75,32,81,74,33,59,72,62
2128,74,RW,77,21,55,68,74,52,75,63,77,74,80,72,69,13,9,7,14,11,75,28,57,54,81,20,63,70,63,84,15,82,72,28,77,67,70
2129,74,LB,77,29,73,78,55,74,71,62,73,57,72,33,34,13,7,15,7,14,61,74,73,58,65,71,41,75,67,71,76,79,77,73,56,43,39
2130,74,CM,67,27,69,73,69,65,72,65,70,72,74,63,69,7,8,14,10,12,57,60,38,73,78,49,57,72,78,73,51,70,85,55,73,77,60
2131,74,CM,60,27,70,65,60,62,70,66,56,68,72,69,76,14,8,8,9,13,69,66,65,75,76,63,64,79,75,78,60,59,90,69,82,69,50
2132,74,RW,85,23,68,82,67,74,75,60,71,59,78,66,46,13,11,9,7,7,57,42,72,54,69,35,52,69,69,71,40,86,82,37,65,69,66
2133,74,CB,66,22,78,53,30,44,59,51,53,29,43,24,30,11,11,14,11,14,70,76,60,46,26,76,44,66,56,60,74,69,67,78,79,35,28
2134,74,LM,77,23,33,66,73,62,77,32,74,76,77,69,64,6,8,10,12,10,55,38,57,59,66,24,59,72,74,65,21,80,67,28,59,69,52
2135,74,CAM,79,23,69,84,79,79,78,72,43,79,81,77,71,12,12,11,14,8,65,13,72,51,62,19,73,71,72,63,12,77,70,23,56,65,78
2136,74,GK,47,24,30,35,15,39,23,54,15,15,15,12,15,74,69,66,75,77,14,19,68,25,15,13,23,70,31,20,12,44,45,12,69,35,16
2137,74,ST,65,25,72,67,77,63,74,53,34,46,70,76,36,10,11,6,9,12,76,34,69,57,71,32,77,70,62,74,26,65,72,29,82,59,75
2138,74,RB,75,25,67,66,68,66,76,59,76,59,75,41,40,8,14,13,9,6,60,75,70,73,74,66,38,70,68,65,73,78,90,69,76,68,52
2139,74,CAM,72,22,48,72,67,60,77,60,73,69,76,66,63,11,10,7,8,8,43,31,42,71,71,29,57,68,76,74,26,76,63,37,67,71,67
2140,74,GK,41,29,23,30,15,53,17,26,14,24,20,21,21,74,70,75,69,77,23,24,72,23,17,13,62,77,29,23,16,44,30,12,70,46,19
2141,74,RW,80,27,55,75,66,77,79,77,73,75,80,64,74,8,9,13,8,7,38,33,54,73,62,31,64,70,73,60,26,77,70,27,59,78,64
2142,74,GK,44,26,30,43,12,50,23,42,18,17,20,18,17,71,75,69,71,81,12,20,58,20,13,12,23,61,29,25,13,43,31,18,56,50,15
2143,74,ST,59,27,65,55,78,48,70,76,51,62,65,77,48,11,9,13,8,13,78,46,67,57,70,24,64,68,63,75,27,64,76,25,84,62,63
2144,74,CB,60,26,70,48,57,54,64,75,64,44,60,32,35,8,14,6,8,12,70,72,83,65,39,75,41,73,65,47,74,55,77,75,78,60,41
2145,74,LB,82,28,75,85,69,86,68,54,59,49,72,45,47,14,16,11,10,14,60,71,93,58,74,70,55,72,61,69,76,84,91,74,41,42,44
2146,74,CAM,80,25,44,81,70,84,75,62,76,73,76,69,70,9,7,11,10,9,49,38,59,71,64,35,65,70,74,70,29,78,66,31,48,70,66
2147,74,CDM,72,21,77,73,57,67,74,68,69,41,72,38,29,11,13,8,14,10,65,76,76,69,62,73,40,70,73,60,70,75,79,74,75,68,34
2148,74,CM,66,29,84,65,67,63,73,69,68,53,71,63,41,16,13,7,12,14,68,75,67,72,73,72,57,73,74,75,71,69,91,74,75,66,42
2149,74,CB,62,28,78,55,30,52,59,58,28,30,48,41,26,13,13,7,7,10,69,73,76,56,31,77,40,67,64,55,74,66,65,74,83,29,42
2150,74,LB,77,22,62,69,56,70,70,58,72,39,68,34,32,10,13,10,11,12,62,73,84,60,33,74,39,71,72,39,73,79,69,74,73,48,37
2151,74,CDM,75,25,80,69,57,85,73,65,52,69,64,49,63,13,14,9,15,14,59,70,75,69,65,74,57,74,75,74,71,75,85,74,64,60,47
2152,74,CM,67,29,76,69,65,73,72,65,59,60,69,60,36,16,9,7,12,9,51,83,74,77,64,75,54,79,75,66,72,64,81,79,63,67,65
2153,74,RB,71,29,76,59,53,58,72,60,73,65,61,42,76,13,13,7,7,14,72,69,80,59,73,71,52,76,72,72,68,74,85,72,74,61,47
2154,74,GK,46,28,18,35,17,46,17,29,14,13,16,18,17,75,71,66,74,77,16,19,56,23,13,14,23,70,30,17,20,47,38,20,70,26,15
2155,74,GK,29,22,21,35,15,46,21,58,16,14,19,13,15,74,72,70,77,75,17,25,65,29,19,16,19,65,33,23,18,48,24,18,62,58,12
2156,74,LM,78,20,46,77,69,76,83,72,52,50,83,63,40,14,7,12,14,11,42,24,50,57,54,29,56,74,80,67,23,77,70,26,73,75,48
2157,74,CAM,81,23,50,75,70,68,74,78,66,68,75,65,67,8,14,8,9,14,66,53,66,73,72,51,52,70,75,75,40,79,75,52,75,75,63
2158,74,CB,64,27,76,43,40,48,55,36,59,39,40,27,33,7,8,12,14,11,72,72,80,57,21,75,36,69,64,40,70,68,72,73,83,27,36
2159,74,CM,71,21,68,77,52,75,76,75,69,60,72,58,50,14,7,12,8,16,50,72,68,77,59,68,54,70,81,69,67,71,77,71,67,77,51
2160,74,CB,68,22,72,50,18,49,55,67,42,30,41,23,36,8,9,8,9,9,71,70,72,74,30,78,54,64,67,64,76,72,70,77,82,24,29
2161,74,CB,65,23,70,60,30,54,61,63,28,25,59,22,22,6,10,6,7,11,67,76,72,58,18,76,36,64,65,39,77,64,69,79,79,48,25
2162,74,CDM,76,22,82,66,42,68,70,71,49,44,69,46,32,13,13,13,8,15,71,72,84,71,71,65,51,76,74,83,71,78,90,73,84,59,68
2163,74,RW,73,22,56,76,64,69,79,66,76,80,81,67,60,13,12,10,7,14,43,28,58,71,75,38,56,66,78,78,43,69,63,46,66,70,47
2164,74,ST,85,25,63,82,76,53,61,65,61,57,74,73,30,11,7,11,14,11,70,34,78,52,63,41,66,68,66,77,30,87,90,45,79,71,63
2165,74,ST,81,24,72,70,75,64,72,65,58,43,72,75,32,7,6,8,14,16,68,21,63,35,65,15,66,68,64,78,13,79,69,20,78,49,40
2166,74,LM,83,23,68,75,72,72,76,60,72,69,78,67,31,13,15,12,9,13,61,37,51,63,62,25,72,72,68,77,36,86,67,46,66,67,62
2167,74,CB,67,24,77,60,57,59,66,75,48,32,61,47,35,14,6,10,11,7,70,73,74,64,52,73,33,70,69,58,76,68,78,74,77,62,57
2168,74,CAM,76,23,60,77,72,71,75,66,69,65,74,69,68,14,7,13,10,12,66,42,63,71,70,38,73,71,74,69,32,72,64,30,61,74,62
2169,74,RW,84,22,52,83,71,81,79,66,61,70,80,74,74,12,6,12,11,11,51,51,79,62,70,51,66,66,63,73,48,85,80,55,64,68,62
2170,74,RW,87,26,67,75,79,67,79,68,67,66,77,65,74,14,10,11,11,9,54,24,49,59,60,26,49,64,72,62,28,88,60,33,34,68,70
2171,74,CM,76,28,82,75,65,84,75,72,68,70,72,63,71,8,9,9,16,9,59,68,83,74,69,68,62,69,77,72,73,65,89,69,76,73,57
2172,74,ST,73,26,80,68,73,59,69,69,54,56,72,75,44,15,7,6,16,16,67,36,65,48,72,27,66,72,68,81,28,77,79,35,81,63,73
2173,74,LM,74,31,47,78,73,71,71,75,73,74,70,72,69,9,7,7,6,7,48,47,64,66,73,32,74,71,76,76,33,77,77,36,68,74,66
2174,74,CB,55,28,55,43,26,54,70,46,50,33,55,36,36,11,8,16,7,15,63,75,78,70,35,72,51,70,76,55,75,52,75,81,81,34,37
2175,74,CM,68,21,63,70,61,72,77,68,76,78,70,75,82,8,15,12,8,6,58,59,54,77,85,50,78,69,77,83,48,72,76,52,73,75,69
2176,74,ST,87,23,37,78,71,70,72,59,60,46,72,74,37,6,9,9,10,10,75,24,81,36,56,15,72,78,62,72,15,89,72,17,70,56,60
2177,74,CM,76,25,49,73,65,74,76,63,67,73,77,62,80,9,14,6,11,6,40,52,63,68,82,58,69,75,76,74,66,76,73,76,65,78,48
2178,74,LM,86,24,56,87,61,85,77,68,68,68,79,65,68,7,6,7,11,8,66,40,55,65,64,30,67,75,63,65,50,86,87,45,46,66,60
2179,74,ST,84,25,61,83,78,85,73,71,69,52,74,76,55,7,11,10,16,10,57,63,73,58,64,49,64,76,71,71,67,87,67,58,63,66,65
2180,74,CAM,83,26,56,84,72,74,74,68,68,65,75,68,70,7,12,16,11,9,67,45,80,62,65,55,69,70,74,79,28,85,68,34,56,70,65
2181,74,CAM,75,26,48,87,69,79,76,73,74,80,77,65,74,14,8,9,9,10,40,43,52,71,67,22,72,72,74,69,23,71,59,30,49,74,71
2182,74,ST,78,25,72,76,76,81,72,69,66,61,71,78,63,9,8,12,13,7,61,27,77,53,71,25,67,73,68,77,36,77,68,31,74,62,75
2183,74,CM,82,23,65,82,68,75,75,70,74,70,75,61,54,15,15,9,9,7,58,70,70,72,66,69,67,70,75,70,69,87,82,70,71,73,73
2184,74,LB,73,25,72,66,61,59,70,69,75,74,67,57,72,9,15,14,10,16,71,68,64,57,67,70,67,74,75,76,71,74,81,74,77,54,47
