,Rating,Preferred,Acceleration,Age,Aggression,Agility,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Attacking_Position,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
3817,72,CAM,82.0,28,41.0,93.0,93.0,71.0,70.0,70.0,72.0,73.0,67.0,74.0,7.0,15.0,14.0,12.0,6.0,46.0,42.0,53.0,65.0,67.0,18.0,68.0,67.0,68.0,71.0,69.0,19.0,83.0,54.0,22.0,57.0,70.0,65.0
3818,72,LM,76.0,27,56.0,89.0,87.0,72.0,70.0,66.0,65.0,69.0,62.0,66.0,10.0,14.0,11.0,11.0,6.0,22.0,47.0,79.0,65.0,67.0,56.0,64.0,72.0,71.0,73.0,68.0,43.0,73.0,80.0,47.0,60.0,73.0,67.0
3819,72,GK,41.0,36,40.0,60.0,53.0,17.0,61.0,16.0,13.0,14.0,18.0,11.0,74.0,58.0,71.0,73.0,79.0,16.0,22.0,74.0,25.0,12.0,30.0,13.0,13.0,74.0,66.0,22.0,11.0,55.0,41.0,11.0,64.0,44.0,18.0
3820,72,CDM,79.0,24,70.0,81.0,82.0,74.0,69.0,66.0,66.0,70.0,59.0,67.0,14.0,11.0,15.0,9.0,10.0,58.0,69.0,53.0,73.0,70.0,63.0,54.0,67.0,68.0,82.0,68.0,65.0,79.0,84.0,62.0,60.0,65.0,45.0
3821,72,CDM,40.0,25,69.0,57.0,42.0,77.0,65.0,74.0,74.0,73.0,68.0,72.0,13.0,12.0,8.0,8.0,15.0,60.0,66.0,63.0,75.0,74.0,64.0,73.0,68.0,66.0,76.0,82.0,66.0,41.0,72.0,67.0,86.0,72.0,63.0
3822,72,GK,34.0,34,33.0,40.0,41.0,12.0,51.0,11.0,13.0,14.0,14.0,15.0,71.0,67.0,69.0,71.0,77.0,11.0,17.0,54.0,35.0,11.0,15.0,25.0,11.0,71.0,27.0,16.0,12.0,32.0,30.0,15.0,52.0,50.0,12.0
3823,72,CAM,70.0,20,70.0,63.0,76.0,69.0,50.0,57.0,67.0,69.0,58.0,70.0,12.0,11.0,11.0,9.0,12.0,56.0,62.0,70.0,73.0,71.0,68.0,56.0,68.0,73.0,76.0,82.0,64.0,70.0,72.0,67.0,65.0,76.0,56.0
3824,72,RM,71.0,28,28.0,77.0,79.0,73.0,73.0,70.0,70.0,71.0,66.0,79.0,15.0,10.0,12.0,7.0,10.0,58.0,31.0,70.0,67.0,64.0,48.0,75.0,71.0,71.0,73.0,68.0,33.0,70.0,71.0,35.0,58.0,72.0,67.0
3825,72,LCB,53.0,31,75.0,53.0,56.0,53.0,66.0,46.0,36.0,40.0,30.0,22.0,9.0,9.0,6.0,7.0,11.0,72.0,69.0,76.0,48.0,27.0,72.0,42.0,32.0,71.0,50.0,63.0,77.0,49.0,64.0,76.0,79.0,46.0,42.0
3826,72,CDM,67.0,29,72.0,64.0,67.0,72.0,77.0,58.0,59.0,68.0,57.0,68.0,10.0,14.0,13.0,14.0,15.0,70.0,73.0,81.0,67.0,70.0,73.0,65.0,62.0,69.0,74.0,71.0,70.0,66.0,63.0,74.0,67.0,58.0,62.0
3827,72,RM,75.0,26,63.0,68.0,63.0,72.0,68.0,70.0,63.0,75.0,66.0,56.0,11.0,11.0,10.0,10.0,16.0,65.0,49.0,55.0,67.0,60.0,58.0,44.0,69.0,65.0,68.0,72.0,45.0,79.0,71.0,48.0,78.0,68.0,57.0
3828,72,LB,87.0,24,57.0,77.0,59.0,68.0,71.0,74.0,70.0,74.0,59.0,41.0,6.0,9.0,13.0,5.0,11.0,44.0,63.0,74.0,59.0,70.0,65.0,50.0,66.0,69.0,67.0,67.0,70.0,84.0,88.0,72.0,73.0,68.0,48.0
3829,72,RB,63.0,22,73.0,66.0,63.0,73.0,63.0,70.0,58.0,70.0,55.0,35.0,13.0,11.0,10.0,11.0,8.0,58.0,72.0,64.0,66.0,52.0,69.0,49.0,58.0,71.0,75.0,66.0,72.0,65.0,76.0,73.0,60.0,63.0,39.0
3830,72,LDM,66.0,21,80.0,62.0,62.0,70.0,66.0,61.0,57.0,71.0,49.0,40.0,11.0,11.0,9.0,11.0,7.0,69.0,70.0,63.0,65.0,70.0,73.0,41.0,57.0,68.0,68.0,77.0,65.0,68.0,88.0,70.0,80.0,60.0,46.0
3831,72,LS,74.0,30,62.0,59.0,64.0,72.0,66.0,41.0,56.0,71.0,74.0,35.0,12.0,6.0,6.0,11.0,12.0,73.0,15.0,79.0,31.0,68.0,30.0,74.0,72.0,54.0,59.0,79.0,15.0,69.0,60.0,17.0,83.0,41.0,75.0
3832,72,LCM,68.0,28,66.0,65.0,60.0,70.0,64.0,52.0,64.0,69.0,60.0,37.0,10.0,12.0,6.0,10.0,10.0,74.0,75.0,74.0,65.0,60.0,76.0,66.0,65.0,68.0,73.0,67.0,73.0,69.0,69.0,73.0,77.0,63.0,58.0
3833,72,LM,76.0,23,68.0,68.0,66.0,73.0,60.0,73.0,70.0,74.0,59.0,58.0,7.0,16.0,15.0,16.0,10.0,57.0,64.0,91.0,70.0,66.0,74.0,50.0,60.0,70.0,73.0,72.0,70.0,74.0,78.0,72.0,65.0,64.0,60.0
3834,72,ST,66.0,31,86.0,60.0,74.0,70.0,72.0,68.0,77.0,71.0,70.0,71.0,13.0,13.0,12.0,8.0,11.0,70.0,27.0,76.0,57.0,71.0,57.0,75.0,70.0,68.0,66.0,77.0,24.0,71.0,65.0,50.0,90.0,60.0,71.0
3835,72,LB,80.0,28,73.0,75.0,77.0,71.0,67.0,64.0,68.0,71.0,70.0,72.0,10.0,11.0,7.0,16.0,9.0,53.0,72.0,72.0,65.0,71.0,72.0,71.0,68.0,71.0,68.0,72.0,68.0,77.0,84.0,70.0,71.0,70.0,70.0
3836,72,RCB,66.0,29,77.0,58.0,57.0,53.0,59.0,52.0,48.0,61.0,33.0,30.0,14.0,15.0,6.0,7.0,6.0,68.0,75.0,77.0,60.0,40.0,70.0,31.0,53.0,68.0,63.0,59.0,70.0,69.0,83.0,73.0,79.0,59.0,52.0
3837,72,RW,92.0,24,31.0,84.0,90.0,73.0,61.0,64.0,55.0,79.0,71.0,50.0,14.0,12.0,8.0,14.0,14.0,38.0,37.0,63.0,53.0,64.0,27.0,53.0,68.0,64.0,65.0,63.0,28.0,92.0,69.0,21.0,50.0,52.0,54.0
3838,72,LCB,60.0,27,73.0,59.0,59.0,48.0,68.0,37.0,36.0,40.0,28.0,36.0,10.0,14.0,10.0,8.0,13.0,72.0,71.0,64.0,51.0,29.0,72.0,48.0,30.0,66.0,65.0,48.0,71.0,62.0,84.0,76.0,73.0,35.0,31.0
3839,72,RB,86.0,32,67.0,88.0,89.0,67.0,66.0,75.0,57.0,69.0,47.0,44.0,7.0,7.0,8.0,6.0,11.0,40.0,68.0,90.0,62.0,52.0,74.0,41.0,59.0,76.0,67.0,58.0,63.0,91.0,77.0,66.0,31.0,58.0,46.0
3840,72,GK,47.0,24,26.0,33.0,64.0,21.0,59.0,12.0,15.0,16.0,14.0,19.0,72.0,66.0,63.0,73.0,75.0,13.0,18.0,58.0,25.0,15.0,21.0,23.0,18.0,68.0,28.0,20.0,16.0,44.0,37.0,14.0,64.0,45.0,13.0
3841,72,GK,46.0,21,27.0,32.0,47.0,16.0,48.0,16.0,20.0,12.0,14.0,14.0,72.0,73.0,62.0,74.0,72.0,18.0,26.0,58.0,21.0,13.0,11.0,24.0,14.0,66.0,29.0,17.0,12.0,48.0,45.0,18.0,73.0,31.0,17.0
3842,72,CAM,78.0,26,55.0,83.0,84.0,75.0,64.0,64.0,73.0,72.0,66.0,69.0,6.0,14.0,8.0,9.0,9.0,45.0,47.0,74.0,68.0,62.0,30.0,74.0,65.0,69.0,73.0,68.0,43.0,75.0,79.0,42.0,65.0,72.0,60.0
3843,72,CB,34.0,31,71.0,40.0,47.0,55.0,68.0,34.0,27.0,37.0,25.0,29.0,11.0,11.0,8.0,9.0,10.0,76.0,66.0,90.0,32.0,25.0,75.0,67.0,33.0,66.0,60.0,42.0,68.0,30.0,40.0,73.0,82.0,30.0,28.0
3844,72,LB,42.0,24,74.0,42.0,44.0,62.0,62.0,65.0,68.0,49.0,34.0,71.0,11.0,8.0,8.0,11.0,10.0,76.0,72.0,45.0,69.0,42.0,72.0,43.0,45.0,69.0,67.0,57.0,70.0,53.0,72.0,74.0,77.0,54.0,37.0
3845,72,CDM,77.0,19,80.0,75.0,78.0,73.0,71.0,56.0,63.0,71.0,53.0,49.0,12.0,10.0,7.0,6.0,8.0,53.0,68.0,69.0,67.0,62.0,68.0,57.0,58.0,67.0,74.0,65.0,68.0,79.0,80.0,72.0,79.0,66.0,50.0
3846,72,ST,79.0,26,54.0,76.0,73.0,69.0,63.0,61.0,41.0,71.0,76.0,30.0,6.0,14.0,15.0,10.0,16.0,65.0,23.0,63.0,26.0,62.0,12.0,46.0,72.0,61.0,62.0,73.0,15.0,80.0,61.0,23.0,75.0,51.0,52.0
3847,72,RM,76.0,20,43.0,75.0,88.0,75.0,67.0,71.0,72.0,74.0,68.0,61.0,6.0,8.0,6.0,11.0,12.0,32.0,36.0,41.0,69.0,71.0,41.0,68.0,66.0,63.0,73.0,72.0,27.0,74.0,64.0,32.0,42.0,67.0,55.0
3848,72,CDM,60.0,28,68.0,68.0,64.0,69.0,76.0,54.0,53.0,64.0,41.0,50.0,6.0,13.0,13.0,10.0,9.0,61.0,75.0,85.0,68.0,49.0,69.0,50.0,51.0,69.0,76.0,62.0,68.0,54.0,74.0,70.0,72.0,64.0,40.0
3849,72,CM,80.0,22,78.0,74.0,74.0,72.0,72.0,68.0,77.0,71.0,60.0,73.0,12.0,7.0,12.0,8.0,7.0,66.0,66.0,78.0,67.0,73.0,65.0,66.0,66.0,73.0,71.0,79.0,60.0,79.0,91.0,67.0,68.0,69.0,55.0
3850,72,GK,39.0,33,24.0,67.0,51.0,24.0,57.0,10.0,14.0,14.0,16.0,12.0,72.0,70.0,65.0,72.0,71.0,18.0,24.0,68.0,34.0,13.0,18.0,22.0,17.0,73.0,35.0,21.0,20.0,47.0,20.0,14.0,69.0,64.0,11.0
3851,72,RDM,44.0,34,77.0,67.0,64.0,67.0,61.0,60.0,64.0,62.0,58.0,61.0,12.0,14.0,14.0,8.0,7.0,62.0,73.0,79.0,69.0,64.0,70.0,61.0,56.0,74.0,70.0,70.0,65.0,32.0,75.0,74.0,74.0,64.0,47.0
3852,72,LW,81.0,27,70.0,73.0,83.0,74.0,72.0,67.0,74.0,73.0,74.0,67.0,7.0,16.0,6.0,11.0,11.0,72.0,36.0,82.0,59.0,73.0,34.0,54.0,72.0,70.0,68.0,77.0,29.0,77.0,78.0,30.0,60.0,67.0,71.0
3853,72,ST,65.0,25,57.0,63.0,59.0,70.0,74.0,64.0,49.0,66.0,70.0,69.0,11.0,15.0,10.0,9.0,16.0,75.0,36.0,74.0,43.0,65.0,50.0,78.0,75.0,72.0,58.0,76.0,37.0,66.0,63.0,32.0,74.0,62.0,68.0
3854,72,CM,77.0,26,66.0,69.0,73.0,74.0,73.0,54.0,55.0,72.0,65.0,58.0,10.0,13.0,7.0,14.0,7.0,52.0,62.0,75.0,71.0,60.0,62.0,52.0,68.0,64.0,74.0,59.0,60.0,75.0,93.0,65.0,53.0,71.0,53.0
3855,72,LB,77.0,31,76.0,69.0,78.0,66.0,57.0,75.0,53.0,65.0,43.0,54.0,13.0,14.0,11.0,15.0,16.0,61.0,71.0,91.0,60.0,44.0,65.0,52.0,73.0,74.0,65.0,46.0,71.0,70.0,75.0,73.0,72.0,67.0,53.0
3856,72,LB,77.0,26,73.0,83.0,82.0,72.0,62.0,69.0,62.0,74.0,54.0,49.0,10.0,11.0,15.0,10.0,12.0,56.0,68.0,80.0,62.0,65.0,70.0,42.0,61.0,68.0,68.0,68.0,73.0,74.0,75.0,73.0,66.0,55.0,53.0
3857,72,RW,85.0,21,59.0,90.0,81.0,74.0,70.0,59.0,65.0,78.0,66.0,53.0,7.0,13.0,6.0,15.0,12.0,43.0,30.0,55.0,58.0,65.0,36.0,60.0,66.0,69.0,68.0,78.0,30.0,84.0,79.0,42.0,57.0,69.0,60.0
3858,72,LM,87.0,29,54.0,91.0,88.0,73.0,66.0,80.0,66.0,77.0,59.0,71.0,7.0,11.0,7.0,11.0,9.0,61.0,50.0,84.0,67.0,64.0,33.0,61.0,55.0,61.0,68.0,68.0,29.0,86.0,72.0,39.0,34.0,65.0,54.0
3859,72,CB,51.0,27,84.0,46.0,48.0,48.0,53.0,44.0,41.0,26.0,30.0,20.0,11.0,6.0,14.0,9.0,11.0,74.0,70.0,72.0,40.0,19.0,70.0,35.0,23.0,70.0,54.0,59.0,73.0,54.0,62.0,71.0,83.0,27.0,30.0
3860,72,CAM,75.0,25,43.0,77.0,87.0,73.0,70.0,61.0,63.0,72.0,68.0,38.0,8.0,9.0,9.0,13.0,9.0,39.0,60.0,58.0,68.0,69.0,45.0,59.0,72.0,66.0,70.0,70.0,38.0,74.0,74.0,42.0,49.0,74.0,65.0
3861,72,ST,67.0,35,57.0,69.0,70.0,72.0,73.0,74.0,75.0,71.0,70.0,78.0,7.0,6.0,7.0,12.0,11.0,68.0,63.0,67.0,71.0,71.0,46.0,72.0,75.0,73.0,73.0,74.0,22.0,62.0,70.0,23.0,77.0,77.0,69.0
3862,72,LW,78.0,28,58.0,77.0,75.0,72.0,73.0,69.0,67.0,75.0,71.0,59.0,16.0,16.0,16.0,11.0,15.0,49.0,50.0,73.0,62.0,70.0,53.0,68.0,70.0,69.0,68.0,68.0,38.0,82.0,78.0,45.0,68.0,65.0,65.0
3863,72,LM,73.0,28,63.0,69.0,74.0,73.0,65.0,73.0,71.0,73.0,61.0,68.0,6.0,15.0,8.0,10.0,6.0,55.0,66.0,71.0,67.0,76.0,70.0,57.0,69.0,72.0,72.0,74.0,66.0,69.0,63.0,66.0,67.0,70.0,63.0
3864,72,CM,75.0,23,68.0,77.0,76.0,74.0,71.0,64.0,69.0,72.0,53.0,57.0,15.0,8.0,8.0,14.0,13.0,64.0,69.0,70.0,71.0,59.0,72.0,58.0,60.0,72.0,75.0,59.0,70.0,75.0,75.0,74.0,69.0,68.0,59.0
3865,72,CB,55.0,24,73.0,51.0,53.0,63.0,60.0,29.0,36.0,51.0,22.0,27.0,12.0,12.0,11.0,9.0,8.0,72.0,74.0,73.0,35.0,25.0,67.0,48.0,30.0,74.0,64.0,42.0,68.0,65.0,76.0,73.0,74.0,32.0,30.0
3866,72,RCM,76.0,22,75.0,89.0,90.0,69.0,70.0,58.0,43.0,63.0,35.0,40.0,9.0,12.0,11.0,13.0,7.0,55.0,72.0,78.0,64.0,62.0,73.0,51.0,51.0,70.0,75.0,59.0,76.0,66.0,86.0,74.0,33.0,61.0,33.0
3867,72,CDM,61.0,26,81.0,61.0,66.0,65.0,61.0,39.0,26.0,53.0,21.0,30.0,6.0,11.0,12.0,11.0,13.0,54.0,75.0,75.0,66.0,34.0,68.0,38.0,25.0,65.0,68.0,58.0,72.0,58.0,75.0,74.0,83.0,64.0,30.0
3868,72,LM,76.0,24,74.0,73.0,60.0,73.0,70.0,74.0,66.0,77.0,56.0,74.0,12.0,13.0,16.0,8.0,10.0,62.0,68.0,66.0,68.0,74.0,65.0,66.0,66.0,71.0,70.0,86.0,70.0,76.0,82.0,71.0,76.0,60.0,56.0
3869,72,LW,79.0,21,58.0,75.0,76.0,75.0,78.0,59.0,78.0,77.0,66.0,70.0,13.0,15.0,7.0,6.0,9.0,60.0,31.0,70.0,50.0,72.0,60.0,67.0,72.0,76.0,65.0,77.0,28.0,84.0,72.0,33.0,65.0,71.0,67.0
3870,72,ST,66.0,28,59.0,71.0,66.0,74.0,77.0,61.0,73.0,66.0,72.0,63.0,14.0,10.0,15.0,15.0,6.0,70.0,40.0,75.0,68.0,61.0,46.0,71.0,78.0,74.0,73.0,67.0,28.0,64.0,69.0,37.0,61.0,69.0,73.0
3871,72,LB,74.0,28,75.0,72.0,69.0,69.0,64.0,70.0,48.0,67.0,35.0,61.0,9.0,8.0,11.0,7.0,14.0,63.0,74.0,71.0,67.0,28.0,71.0,45.0,53.0,72.0,70.0,65.0,72.0,64.0,69.0,73.0,65.0,59.0,51.0
3872,72,GK,49.0,25,29.0,42.0,54.0,39.0,60.0,18.0,16.0,20.0,15.0,12.0,74.0,66.0,74.0,69.0,77.0,20.0,27.0,73.0,49.0,12.0,29.0,24.0,10.0,70.0,38.0,23.0,15.0,53.0,27.0,12.0,73.0,45.0,13.0
3873,72,GK,42.0,30,27.0,48.0,49.0,18.0,61.0,11.0,11.0,14.0,13.0,12.0,69.0,71.0,68.0,74.0,73.0,12.0,19.0,66.0,32.0,11.0,9.0,17.0,10.0,70.0,33.0,10.0,14.0,42.0,39.0,15.0,69.0,47.0,12.0
3874,72,CM,65.0,24,64.0,64.0,59.0,72.0,70.0,56.0,62.0,69.0,55.0,50.0,12.0,12.0,5.0,13.0,14.0,63.0,67.0,70.0,74.0,73.0,64.0,50.0,71.0,70.0,75.0,79.0,66.0,67.0,65.0,68.0,69.0,70.0,57.0
3875,72,RCB,61.0,27,77.0,61.0,57.0,56.0,62.0,49.0,58.0,55.0,56.0,50.0,7.0,13.0,12.0,15.0,16.0,75.0,70.0,88.0,59.0,54.0,66.0,62.0,47.0,64.0,59.0,70.0,67.0,66.0,72.0,75.0,82.0,46.0,41.0
3876,72,CDM,66.0,28,82.0,61.0,70.0,72.0,64.0,69.0,82.0,70.0,66.0,80.0,11.0,11.0,8.0,6.0,10.0,43.0,70.0,68.0,71.0,75.0,58.0,79.0,67.0,68.0,72.0,79.0,72.0,63.0,73.0,73.0,74.0,73.0,57.0
3877,72,RB,68.0,32,69.0,71.0,79.0,69.0,64.0,77.0,40.0,65.0,43.0,42.0,11.0,12.0,16.0,10.0,14.0,62.0,74.0,78.0,67.0,36.0,67.0,44.0,48.0,69.0,70.0,59.0,76.0,69.0,69.0,74.0,63.0,58.0,36.0
3878,72,CDM,68.0,22,69.0,66.0,87.0,78.0,74.0,65.0,73.0,73.0,48.0,75.0,10.0,6.0,8.0,11.0,13.0,30.0,67.0,51.0,78.0,68.0,63.0,73.0,63.0,68.0,77.0,61.0,70.0,55.0,69.0,70.0,64.0,79.0,49.0
3879,72,RS,85.0,26,76.0,73.0,61.0,70.0,60.0,54.0,68.0,68.0,69.0,64.0,11.0,9.0,16.0,12.0,6.0,68.0,49.0,59.0,43.0,67.0,40.0,72.0,73.0,71.0,68.0,74.0,34.0,82.0,81.0,41.0,62.0,63.0,59.0
3880,72,RAM,83.0,26,52.0,82.0,76.0,73.0,67.0,65.0,67.0,75.0,58.0,61.0,16.0,10.0,13.0,11.0,11.0,47.0,39.0,76.0,63.0,63.0,21.0,63.0,72.0,73.0,68.0,62.0,27.0,77.0,76.0,29.0,53.0,74.0,66.0
3881,72,RCB,40.0,27,67.0,51.0,39.0,54.0,63.0,35.0,24.0,24.0,15.0,22.0,7.0,11.0,15.0,16.0,6.0,71.0,73.0,54.0,61.0,24.0,73.0,35.0,38.0,60.0,66.0,46.0,69.0,50.0,68.0,72.0,90.0,41.0,19.0
3882,72,RB,74.0,23,67.0,72.0,63.0,67.0,62.0,70.0,57.0,71.0,53.0,45.0,7.0,13.0,6.0,9.0,15.0,67.0,70.0,65.0,48.0,39.0,69.0,45.0,63.0,67.0,65.0,46.0,76.0,69.0,73.0,73.0,67.0,49.0,37.0
3883,72,LM,77.0,22,68.0,71.0,66.0,69.0,70.0,68.0,50.0,74.0,70.0,34.0,13.0,9.0,7.0,15.0,11.0,70.0,35.0,76.0,54.0,63.0,29.0,65.0,71.0,70.0,65.0,71.0,26.0,82.0,91.0,37.0,70.0,65.0,56.0
3884,72,LB,70.0,28,75.0,60.0,67.0,69.0,66.0,80.0,68.0,76.0,42.0,70.0,9.0,13.0,7.0,14.0,11.0,76.0,68.0,75.0,69.0,74.0,71.0,63.0,68.0,70.0,69.0,78.0,69.0,72.0,77.0,68.0,70.0,70.0,21.0
3885,72,GK,25.0,37,33.0,19.0,37.0,24.0,63.0,17.0,15.0,12.0,11.0,20.0,66.0,76.0,68.0,78.0,67.0,9.0,28.0,67.0,29.0,11.0,13.0,15.0,14.0,66.0,28.0,15.0,13.0,29.0,22.0,8.0,72.0,48.0,7.0
3886,72,LM,82.0,34,74.0,79.0,88.0,71.0,73.0,65.0,75.0,70.0,65.0,70.0,6.0,16.0,13.0,12.0,16.0,42.0,58.0,87.0,75.0,70.0,40.0,34.0,64.0,70.0,71.0,73.0,38.0,76.0,75.0,49.0,34.0,72.0,64.0
3887,72,LCM,73.0,22,47.0,85.0,83.0,75.0,68.0,68.0,67.0,76.0,56.0,68.0,5.0,12.0,6.0,5.0,8.0,36.0,51.0,34.0,70.0,69.0,46.0,74.0,67.0,72.0,71.0,72.0,41.0,69.0,74.0,56.0,38.0,72.0,48.0
3888,72,RB,74.0,31,75.0,70.0,55.0,67.0,62.0,74.0,57.0,68.0,60.0,42.0,16.0,8.0,6.0,8.0,15.0,64.0,59.0,54.0,62.0,56.0,70.0,59.0,65.0,72.0,69.0,61.0,65.0,86.0,88.0,69.0,80.0,65.0,56.0
3889,72,RCM,72.0,25,59.0,77.0,84.0,74.0,72.0,65.0,61.0,76.0,64.0,51.0,6.0,14.0,13.0,7.0,9.0,55.0,60.0,52.0,66.0,57.0,62.0,58.0,67.0,68.0,75.0,67.0,59.0,76.0,70.0,63.0,75.0,67.0,57.0
3890,72,LCB,62.0,25,68.0,62.0,51.0,69.0,65.0,37.0,29.0,45.0,51.0,36.0,8.0,14.0,12.0,11.0,8.0,80.0,68.0,75.0,61.0,32.0,68.0,55.0,50.0,68.0,59.0,46.0,71.0,64.0,74.0,65.0,87.0,26.0,28.0
3891,72,CB,65.0,21,64.0,71.0,64.0,63.0,50.0,62.0,52.0,62.0,58.0,41.0,7.0,13.0,14.0,13.0,15.0,71.0,73.0,76.0,72.0,59.0,71.0,45.0,68.0,70.0,70.0,63.0,72.0,66.0,78.0,69.0,84.0,47.0,47.0
3892,72,RB,79.0,19,67.0,81.0,72.0,73.0,60.0,80.0,71.0,73.0,46.0,65.0,9.0,6.0,9.0,12.0,12.0,45.0,61.0,75.0,73.0,62.0,59.0,41.0,64.0,65.0,72.0,58.0,63.0,81.0,76.0,64.0,53.0,69.0,63.0
3893,72,CM,53.0,29,66.0,75.0,69.0,74.0,70.0,68.0,74.0,68.0,64.0,72.0,12.0,8.0,8.0,12.0,6.0,52.0,58.0,53.0,75.0,69.0,55.0,55.0,65.0,70.0,74.0,76.0,37.0,58.0,69.0,60.0,72.0,76.0,71.0
3894,72,LB,72.0,23,71.0,72.0,73.0,66.0,67.0,73.0,73.0,67.0,47.0,67.0,7.0,10.0,8.0,10.0,8.0,56.0,69.0,71.0,65.0,65.0,70.0,48.0,52.0,65.0,70.0,77.0,70.0,70.0,84.0,75.0,67.0,62.0,54.0
3895,72,RS,87.0,24,41.0,74.0,72.0,67.0,58.0,69.0,56.0,69.0,74.0,41.0,7.0,6.0,6.0,9.0,13.0,48.0,40.0,80.0,57.0,57.0,46.0,65.0,71.0,64.0,66.0,66.0,40.0,85.0,79.0,48.0,72.0,68.0,51.0
3896,72,LCM,63.0,29,56.0,56.0,78.0,69.0,65.0,70.0,70.0,68.0,60.0,75.0,15.0,10.0,12.0,15.0,11.0,55.0,70.0,56.0,69.0,64.0,69.0,66.0,75.0,69.0,75.0,66.0,40.0,50.0,77.0,63.0,59.0,74.0,51.0
3897,72,LM,84.0,22,38.0,87.0,80.0,72.0,65.0,67.0,66.0,73.0,62.0,54.0,13.0,12.0,13.0,10.0,15.0,59.0,33.0,70.0,64.0,59.0,33.0,58.0,64.0,65.0,68.0,62.0,48.0,84.0,80.0,41.0,64.0,67.0,58.0
3898,72,RB,77.0,28,79.0,73.0,65.0,64.0,54.0,72.0,45.0,57.0,24.0,30.0,9.0,13.0,7.0,9.0,6.0,68.0,66.0,72.0,64.0,43.0,64.0,53.0,58.0,64.0,65.0,42.0,76.0,71.0,83.0,73.0,61.0,49.0,33.0
3899,72,LCM,84.0,20,74.0,83.0,74.0,74.0,66.0,59.0,67.0,72.0,55.0,60.0,6.0,8.0,8.0,12.0,7.0,44.0,67.0,54.0,70.0,69.0,60.0,56.0,72.0,76.0,71.0,73.0,70.0,77.0,80.0,71.0,69.0,65.0,55.0
3900,72,RS,31.0,32,78.0,33.0,53.0,73.0,77.0,66.0,65.0,71.0,74.0,77.0,6.0,12.0,8.0,12.0,7.0,82.0,39.0,58.0,62.0,70.0,27.0,81.0,73.0,72.0,67.0,74.0,31.0,52.0,77.0,33.0,80.0,65.0,69.0
3901,72,LM,86.0,28,54.0,83.0,73.0,72.0,76.0,66.0,67.0,74.0,68.0,58.0,10.0,15.0,14.0,8.0,9.0,36.0,24.0,65.0,61.0,67.0,35.0,65.0,69.0,69.0,66.0,74.0,26.0,92.0,65.0,24.0,57.0,68.0,59.0
3902,72,RM,84.0,25,71.0,86.0,73.0,73.0,70.0,70.0,72.0,74.0,53.0,71.0,10.0,10.0,7.0,10.0,10.0,43.0,70.0,90.0,68.0,59.0,71.0,49.0,67.0,67.0,68.0,66.0,73.0,84.0,80.0,71.0,63.0,56.0,46.0
3903,72,CDM,64.0,28,92.0,61.0,63.0,67.0,68.0,65.0,49.0,62.0,51.0,56.0,10.0,7.0,12.0,11.0,10.0,66.0,74.0,75.0,71.0,53.0,73.0,55.0,48.0,70.0,71.0,57.0,74.0,67.0,57.0,70.0,72.0,56.0,40.0
3904,72,RW,76.0,28,78.0,74.0,76.0,73.0,65.0,69.0,68.0,75.0,67.0,58.0,12.0,16.0,8.0,12.0,7.0,67.0,46.0,82.0,67.0,64.0,39.0,65.0,72.0,69.0,69.0,77.0,30.0,79.0,82.0,38.0,72.0,69.0,53.0
3905,72,CM,74.0,24,67.0,76.0,71.0,72.0,66.0,69.0,74.0,71.0,68.0,73.0,12.0,11.0,6.0,8.0,11.0,68.0,68.0,60.0,71.0,69.0,62.0,67.0,69.0,72.0,74.0,71.0,61.0,71.0,66.0,64.0,52.0,77.0,66.0
3906,72,CM,46.0,26,81.0,57.0,51.0,72.0,75.0,68.0,63.0,67.0,53.0,66.0,16.0,14.0,13.0,11.0,12.0,74.0,72.0,48.0,76.0,72.0,74.0,74.0,72.0,68.0,74.0,82.0,65.0,49.0,70.0,73.0,86.0,70.0,60.0
3907,72,LM,79.0,29,67.0,87.0,65.0,68.0,73.0,66.0,78.0,78.0,68.0,66.0,13.0,8.0,8.0,13.0,6.0,59.0,61.0,63.0,56.0,70.0,60.0,65.0,70.0,73.0,71.0,77.0,59.0,65.0,74.0,66.0,64.0,69.0,64.0
3908,72,RB,73.0,29,52.0,67.0,72.0,70.0,66.0,73.0,66.0,67.0,58.0,64.0,11.0,10.0,15.0,14.0,13.0,72.0,65.0,60.0,70.0,53.0,67.0,65.0,61.0,65.0,73.0,61.0,73.0,71.0,78.0,71.0,75.0,69.0,54.0
3909,72,CM,52.0,21,58.0,54.0,57.0,74.0,62.0,56.0,55.0,69.0,60.0,55.0,12.0,8.0,7.0,8.0,8.0,70.0,74.0,54.0,72.0,69.0,68.0,53.0,72.0,74.0,75.0,69.0,66.0,51.0,51.0,68.0,68.0,72.0,58.0
3910,72,ST,77.0,27,50.0,82.0,87.0,74.0,60.0,36.0,66.0,73.0,76.0,66.0,12.0,13.0,8.0,13.0,14.0,65.0,33.0,54.0,46.0,65.0,41.0,82.0,74.0,71.0,57.0,74.0,20.0,76.0,65.0,19.0,56.0,37.0,70.0
