Acceleration,Age,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Preferred,Rating,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
0,24,79,0,0,0,65,61,0,0,0,0,0,0,0,0,0,0,0,65,0,63,0,63,0,4,68,55,67,0,61,0,80,72,76,57,0
0,23,73,0,0,0,68,62,0,0,0,0,0,0,0,0,0,0,0,68,0,64,0,62,0,4,68,59,66,0,67,0,82,71,61,60,0
0,26,73,0,0,0,73,44,0,0,0,0,0,0,0,0,0,0,0,73,0,73,0,61,0,4,68,75,68,0,60,0,74,63,33,48,0
0,28,74,0,0,0,69,54,0,0,0,0,0,0,0,0,0,0,0,68,0,63,0,65,0,4,68,61,64,0,66,0,77,70,80,56,0
0,22,68,0,0,0,68,59,0,0,0,0,0,0,0,0,0,0,0,66,0,67,0,64,0,4,68,65,71,0,63,0,68,67,56,68,0
0,30,75,0,0,0,69,67,0,0,0,0,0,0,0,0,0,0,0,70,0,62,0,59,0,4,68,72,67,0,58,0,72,64,77,65,0
0,28,56,0,0,0,66,56,0,0,0,0,0,0,0,0,0,0,0,69,0,64,0,66,0,4,68,66,68,0,63,0,75,73,65,58,0
0,29,72,0,0,0,63,67,0,0,0,0,0,0,0,0,0,0,0,70,0,61,0,68,0,4,68,66,65,0,60,0,75,73,64,64,0
0,22,73,0,0,0,61,41,0,0,0,0,0,0,0,0,0,0,0,71,0,63,0,65,0,4,68,62,68,0,59,0,67,72,74,60,0
0,22,60,0,0,0,68,62,0,0,0,0,0,0,0,0,0,0,0,67,0,70,0,63,0,4,68,66,73,0,59,0,72,63,66,65,0
0,22,79,0,0,0,68,58,0,0,0,0,0,0,0,0,0,0,0,67,0,66,0,65,0,4,68,65,68,0,65,0,76,68,54,62,0
0,23,79,0,0,0,68,65,0,0,0,0,0,0,0,0,0,0,0,64,0,64,0,62,0,4,68,59,65,0,68,0,81,69,72,65,0
0,30,73,0,0,0,63,60,0,0,0,0,0,0,0,0,0,0,0,69,0,60,0,65,0,4,68,65,67,0,66,0,77,69,75,51,0
0,26,59,0,0,0,70,48,0,0,0,0,0,0,0,0,0,0,0,65,0,72,0,63,0,4,68,60,76,0,56,0,67,63,71,69,0
0,26,72,0,0,0,66,64,0,0,0,0,0,0,0,0,0,0,0,72,0,55,0,64,0,4,68,67,66,0,66,0,78,67,77,55,0
0,23,56,0,0,0,73,68,0,0,0,0,0,0,0,0,0,0,0,66,0,73,0,63,0,4,68,59,76,0,41,0,69,66,67,72,0
0,24,81,0,0,0,78,56,0,0,0,0,0,0,0,0,0,0,0,67,0,61,0,56,0,4,68,48,68,0,71,0,72,65,82,73,0
0,25,56,0,0,0,67,64,0,0,0,0,0,0,0,0,0,0,0,61,0,71,0,68,0,4,68,71,73,0,59,0,70,71,65,67,0
0,24,74,0,0,0,64,66,0,0,0,0,0,0,0,0,0,0,0,69,0,60,0,63,0,4,68,62,67,0,72,0,74,68,83,59,0
0,31,74,0,0,0,61,62,0,0,0,0,0,0,0,0,0,0,0,66,0,67,0,70,0,4,68,61,68,0,61,0,79,68,74,65,0
0,24,72,0,0,0,65,57,0,0,0,0,0,0,0,0,0,0,0,66,0,71,0,61,0,4,68,63,69,0,56,0,82,60,72,71,0
0,23,65,0,0,0,67,56,0,0,0,0,0,0,0,0,0,0,0,64,0,65,0,69,0,4,68,65,67,0,68,0,77,69,63,64,0
0,29,66,0,0,0,73,70,0,0,0,0,0,0,0,0,0,0,0,66,0,65,0,64,0,4,68,62,70,0,66,0,66,68,64,64,0
0,25,81,0,0,0,65,57,0,0,0,0,0,0,0,0,0,0,0,65,0,62,0,62,0,4,68,65,67,0,63,0,86,65,66,70,0
0,25,71,0,0,0,67,38,0,0,0,0,0,0,0,0,0,0,0,67,0,63,0,61,0,4,68,65,71,0,63,0,76,68,79,63,0
0,33,74,0,0,0,62,73,0,0,0,0,0,0,0,0,0,0,0,66,0,65,0,65,0,4,68,70,73,0,63,0,72,67,67,63,0
0,26,69,0,0,0,60,62,0,0,0,0,0,0,0,0,0,0,0,68,0,65,0,67,0,4,68,66,66,0,66,0,78,67,71,59,0
0,26,71,0,0,0,68,51,0,0,0,0,0,0,0,0,0,0,0,72,0,66,0,58,0,4,68,73,72,0,67,0,69,62,68,56,0
0,28,72,0,0,0,60,58,0,0,0,0,0,0,0,0,0,0,0,78,0,67,0,57,0,4,68,71,70,0,65,0,58,70,73,44,0
0,25,70,0,0,0,68,66,0,0,0,0,0,0,0,0,0,0,0,61,0,64,0,65,0,4,68,71,68,0,63,0,80,68,75,64,0
0,31,67,0,0,0,70,76,0,0,0,0,0,0,0,0,0,0,0,69,0,69,0,52,0,4,68,59,73,0,54,0,71,68,74,63,0
0,25,61,0,0,0,70,46,0,0,0,0,0,0,0,0,0,0,0,66,0,74,0,53,0,4,68,63,78,0,61,0,72,66,65,64,0
0,25,73,0,0,0,66,68,0,0,0,0,0,0,0,0,0,0,0,65,0,67,0,69,0,4,68,66,69,0,66,0,64,67,72,59,0
0,29,65,0,0,0,67,59,0,0,0,0,0,0,0,0,0,0,0,72,0,75,0,63,0,4,68,59,76,0,59,0,61,63,49,65,0
0,28,74,0,0,0,65,74,0,0,0,0,0,0,0,0,0,0,0,67,0,61,0,61,0,4,68,64,66,0,61,0,82,65,91,66,0
0,24,75,0,0,0,68,66,0,0,0,0,0,0,0,0,0,0,0,67,0,54,0,68,0,4,68,69,64,0,68,0,78,69,68,56,0
0,25,59,0,0,0,73,55,0,0,0,0,0,0,0,0,0,0,0,63,0,70,0,61,0,4,68,58,74,0,63,0,76,66,74,56,0
0,26,69,0,0,0,68,71,0,0,0,0,0,0,0,0,0,0,0,66,0,68,0,60,0,4,68,67,67,0,64,0,72,65,73,69,0
0,26,81,0,0,0,69,67,0,0,0,0,0,0,0,0,0,0,0,62,0,65,0,62,0,4,68,63,68,0,66,0,90,65,70,63,0
0,27,71,0,0,0,69,68,0,0,0,0,0,0,0,0,0,0,0,64,0,61,0,64,0,4,68,65,68,0,63,0,90,65,72,69,0
0,27,68,0,0,0,67,66,0,0,0,0,0,0,0,0,0,0,0,65,0,67,0,55,0,4,68,65,72,0,61,0,77,66,68,69,0
0,28,74,0,0,0,65,61,0,0,0,0,0,0,0,0,0,0,0,66,0,60,0,65,0,4,68,69,69,0,60,0,81,65,79,58,0
0,29,69,0,0,0,64,70,0,0,0,0,0,0,0,0,0,0,0,75,0,64,0,63,0,4,68,67,67,0,66,0,72,69,70,57,0
0,30,72,0,0,0,63,65,0,0,0,0,0,0,0,0,0,0,0,70,0,61,0,65,0,4,68,67,67,0,67,0,83,70,68,58,0
0,30,72,0,0,0,62,70,0,0,0,0,0,0,0,0,0,0,0,66,0,62,0,60,0,4,68,69,66,0,61,0,92,64,73,66,0
0,34,70,0,0,0,62,74,0,0,0,0,0,0,0,0,0,0,0,82,0,64,0,61,0,4,68,58,64,0,69,0,72,64,69,56,0
0,28,54,0,0,0,64,68,0,0,0,0,0,0,0,0,0,0,0,60,0,72,0,60,0,4,68,67,73,0,62,0,90,65,82,68,0
0,33,76,0,0,0,61,64,0,0,0,0,0,0,0,0,0,0,0,65,0,69,0,58,0,4,68,63,72,0,56,0,78,64,76,70,0
0,30,75,0,0,0,64,63,0,0,0,0,0,0,0,0,0,0,0,67,0,65,0,61,0,4,68,65,72,0,60,0,78,68,65,66,0
0,30,69,0,0,0,65,63,0,0,0,0,0,0,0,0,0,0,0,71,0,62,0,64,0,4,68,65,67,0,64,0,78,69,73,58,0
0,31,75,0,0,0,66,65,0,0,0,0,0,0,0,0,0,0,0,66,0,64,0,64,0,4,68,69,63,0,65,0,88,66,80,60,0
0,31,69,0,0,0,63,65,0,0,0,0,0,0,0,0,0,0,0,71,0,65,0,64,0,4,68,65,68,0,65,0,64,71,74,59,0
0,29,62,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,70,0,65,0,63,0,4,68,57,73,0,63,0,74,66,76,66,0
0,31,75,0,0,0,61,62,0,0,0,0,0,0,0,0,0,0,0,75,0,64,0,67,0,4,68,58,63,0,62,0,70,72,77,47,0
0,34,73,0,0,0,71,66,0,0,0,0,0,0,0,0,0,0,0,54,0,65,0,68,0,4,68,67,71,0,69,0,87,65,72,56,0
0,34,57,0,0,0,64,73,0,0,0,0,0,0,0,0,0,0,0,70,0,64,0,69,0,4,68,68,71,0,64,0,72,67,75,58,0
0,31,75,0,0,0,61,70,0,0,0,0,0,0,0,0,0,0,0,71,0,62,0,65,0,4,68,65,64,0,64,0,77,69,84,64,0
0,30,74,0,0,0,63,62,0,0,0,0,0,0,0,0,0,0,0,64,0,67,0,65,0,4,68,63,68,0,67,0,77,68,69,65,0
0,30,70,0,0,0,62,70,0,0,0,0,0,0,0,0,0,0,0,68,0,68,0,67,0,4,68,67,68,0,67,0,70,68,72,63,0
0,31,72,0,0,0,62,68,0,0,0,0,0,0,0,0,0,0,0,72,0,64,0,63,0,4,68,57,65,0,57,0,90,63,77,67,0
0,32,73,0,0,0,61,76,0,0,0,0,0,0,0,0,0,0,0,70,0,63,0,61,0,4,68,70,67,0,65,0,81,66,78,63,0
0,33,82,0,0,0,63,66,0,0,0,0,0,0,0,0,0,0,0,69,0,63,0,59,0,4,68,67,67,0,62,0,75,64,75,67,0
0,31,74,0,0,0,66,67,0,0,0,0,0,0,0,0,0,0,0,73,0,65,0,55,0,4,68,72,67,0,61,0,69,67,72,60,0
0,32,64,0,0,0,67,61,0,0,0,0,0,0,0,0,0,0,0,64,0,78,0,62,0,4,68,66,76,0,60,0,53,65,60,73,0
0,34,76,0,0,0,72,63,0,0,0,0,0,0,0,0,0,0,0,66,0,68,0,67,0,4,68,73,68,0,66,0,53,70,60,59,0
0,35,78,0,0,0,71,70,0,0,0,0,0,0,0,0,0,0,0,62,0,70,0,64,0,4,68,65,68,0,63,0,70,62,72,76,0
0,36,79,0,0,0,67,74,0,0,0,0,0,0,0,0,0,0,0,72,0,64,0,63,0,4,68,68,66,0,68,0,60,67,72,64,0
0,18,60,0,0,0,63,57,0,0,0,0,0,0,0,0,0,0,0,72,0,71,0,61,0,4,67,64,75,0,59,0,65,64,55,56,0
0,25,66,0,0,0,69,55,0,0,0,0,0,0,0,0,0,0,0,65,0,67,0,64,0,4,67,58,70,0,67,0,67,69,62,45,0
0,24,61,0,0,0,70,56,0,0,0,0,0,0,0,0,0,0,0,56,0,68,0,66,0,4,67,63,71,0,62,0,74,67,69,55,0
0,26,74,0,0,0,60,63,0,0,0,0,0,0,0,0,0,0,0,67,0,68,0,69,0,4,67,60,70,0,63,0,68,67,72,47,0
0,24,73,0,0,0,68,65,0,0,0,0,0,0,0,0,0,0,0,61,0,73,0,60,0,4,68,62,74,0,62,0,60,67,71,70,0
0,24,69,0,0,0,70,61,0,0,0,0,0,0,0,0,0,0,0,68,0,63,0,69,0,4,67,74,71,0,64,0,53,62,48,57,0
0,25,67,0,0,0,45,63,0,0,0,0,0,0,0,0,0,0,0,75,0,54,0,75,0,4,67,68,70,0,71,0,64,71,68,62,0
0,29,62,0,0,0,73,72,0,0,0,0,0,0,0,0,0,0,0,65,0,73,0,50,0,4,67,78,77,0,59,0,65,53,52,73,0
0,33,64,0,0,0,71,61,0,0,0,0,0,0,0,0,0,0,0,63,0,77,0,62,0,4,67,64,61,0,64,0,72,64,81,62,0
0,25,63,0,0,0,66,57,0,0,0,0,0,0,0,0,0,0,0,68,0,76,0,52,0,4,67,60,67,0,69,0,60,75,73,45,0
0,29,58,0,0,0,66,43,0,0,0,0,0,0,0,0,0,0,0,64,0,73,0,67,0,4,67,71,62,0,72,0,73,70,53,55,0
0,22,74,0,0,0,66,64,0,0,0,0,0,0,0,0,0,0,0,72,0,59,0,62,0,4,67,64,66,0,67,0,78,65,66,59,0
0,27,72,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,66,0,58,0,66,0,4,67,66,65,0,65,0,73,67,79,62,0
0,22,72,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,65,0,65,0,59,0,4,67,66,70,0,67,0,74,68,65,64,0
0,23,78,0,0,0,66,62,0,0,0,0,0,0,0,0,0,0,0,69,0,67,0,59,0,4,67,64,69,0,54,0,92,58,75,50,0
0,20,70,0,0,0,69,49,0,0,0,0,0,0,0,0,0,0,0,73,0,60,0,70,0,4,67,70,61,0,59,0,70,64,59,49,0
0,25,83,0,0,0,61,42,0,0,0,0,0,0,0,0,0,0,0,61,0,64,0,69,0,4,67,59,66,0,64,0,80,68,78,54,0
0,27,66,0,0,0,61,48,0,0,0,0,0,0,0,0,0,0,0,70,0,67,0,69,0,4,67,63,66,0,62,0,75,65,64,45,0
0,29,83,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,48,0,67,0,69,0,4,67,61,63,0,67,0,90,72,85,52,0
0,28,68,0,0,0,64,39,0,0,0,0,0,0,0,0,0,0,0,72,0,58,0,67,0,4,67,58,69,0,67,0,66,74,70,43,0
0,20,77,0,0,0,68,52,0,0,0,0,0,0,0,0,0,0,0,61,0,71,0,59,0,4,67,63,73,0,66,0,71,66,53,54,0
0,21,75,0,0,0,65,71,0,0,0,0,0,0,0,0,0,0,0,66,0,61,0,64,0,4,67,65,69,0,62,0,70,66,66,66,0
0,22,73,0,0,0,66,52,0,0,0,0,0,0,0,0,0,0,0,72,0,63,0,61,0,4,67,58,66,0,62,0,69,66,64,59,0
0,25,60,0,0,0,71,55,0,0,0,0,0,0,0,0,0,0,0,64,0,70,0,60,0,4,67,65,67,0,60,0,68,66,70,70,0
0,25,72,0,0,0,65,70,0,0,0,0,0,0,0,0,0,0,0,66,0,62,0,64,0,4,67,65,65,0,66,0,73,66,72,64,0
0,29,75,0,0,0,60,56,0,0,0,0,0,0,0,0,0,0,0,70,0,60,0,75,0,4,67,61,60,0,72,0,70,72,71,51,0
0,31,58,0,0,0,71,55,0,0,0,0,0,0,0,0,0,0,0,48,0,77,0,74,0,4,67,80,65,0,65,0,73,68,52,68,0
0,25,76,0,0,0,59,56,0,0,0,0,0,0,0,0,0,0,0,65,0,59,0,72,0,4,67,62,57,0,61,0,90,74,75,53,0
0,24,59,0,0,0,63,62,0,0,0,0,0,0,0,0,0,0,0,62,0,65,0,65,0,4,67,60,70,0,66,0,75,69,75,64,0
0,26,73,0,0,0,63,69,0,0,0,0,0,0,0,0,0,0,0,63,0,70,0,62,0,4,67,69,71,0,60,0,75,63,70,60,0
0,24,70,0,0,0,70,64,0,0,0,0,0,0,0,0,0,0,0,69,0,63,0,52,0,4,67,54,70,0,63,0,82,70,48,65,0
0,23,70,0,0,0,65,54,0,0,0,0,0,0,0,0,0,0,0,67,0,67,0,64,0,4,67,54,64,0,65,0,68,72,81,46,0
0,24,66,0,0,0,69,61,0,0,0,0,0,0,0,0,0,0,0,61,0,63,0,62,0,4,67,70,67,0,72,0,73,63,77,65,0
0,28,68,0,0,0,67,65,0,0,0,0,0,0,0,0,0,0,0,68,0,66,0,65,0,4,67,62,67,0,58,0,80,67,59,61,0
0,25,79,0,0,0,68,65,0,0,0,0,0,0,0,0,0,0,0,68,0,57,0,65,0,4,67,67,62,0,65,0,72,66,66,58,0
0,22,58,0,0,0,64,62,0,0,0,0,0,0,0,0,0,0,0,63,0,66,0,59,0,4,67,61,68,0,64,0,83,66,77,65,0
0,23,65,0,0,0,67,53,0,0,0,0,0,0,0,0,0,0,0,61,0,66,0,65,0,4,67,62,69,0,67,0,73,66,67,59,0
0,24,80,0,0,0,65,66,0,0,0,0,0,0,0,0,0,0,0,64,0,64,0,69,0,4,67,62,70,0,66,0,71,65,63,58,0
0,25,59,0,0,0,67,59,0,0,0,0,0,0,0,0,0,0,0,66,0,64,0,57,0,4,66,71,71,0,52,0,76,68,33,67,0
0,23,75,0,0,0,69,62,0,0,0,0,0,0,0,0,0,0,0,60,0,64,0,59,0,4,67,65,70,0,62,0,84,65,66,58,0
0,23,63,0,0,0,69,73,0,0,0,0,0,0,0,0,0,0,0,64,0,71,0,51,0,4,67,67,72,0,56,0,74,64,63,72,0
0,27,81,0,0,0,58,52,0,0,0,0,0,0,0,0,0,0,0,69,0,54,0,65,0,4,67,67,60,0,72,0,75,71,77,49,0
0,23,61,0,0,0,67,59,0,0,0,0,0,0,0,0,0,0,0,68,0,67,0,65,0,4,67,66,68,0,63,0,72,65,70,61,0
0,31,72,0,0,0,65,61,0,0,0,0,0,0,0,0,0,0,0,61,0,65,0,72,0,4,67,71,67,0,64,0,49,72,78,62,0
0,28,80,0,0,0,55,54,0,0,0,0,0,0,0,0,0,0,0,71,0,61,0,52,0,4,67,62,68,0,63,0,86,74,74,51,0
0,25,72,0,0,0,66,64,0,0,0,0,0,0,0,0,0,0,0,56,0,66,0,63,0,4,67,64,72,0,58,0,85,61,70,66,0
0,24,48,0,0,0,66,45,0,0,0,0,0,0,0,0,0,0,0,63,0,68,0,65,0,4,67,69,71,0,57,0,67,72,58,61,0
0,26,76,0,0,0,65,67,0,0,0,0,0,0,0,0,0,0,0,67,0,62,0,66,0,4,67,58,66,0,68,0,75,69,65,58,0
0,25,73,0,0,0,66,63,0,0,0,0,0,0,0,0,0,0,0,68,0,64,0,63,0,4,67,66,68,0,59,0,80,63,69,61,0
0,29,65,0,0,0,65,64,0,0,0,0,0,0,0,0,0,0,0,68,0,65,0,68,0,4,67,73,68,0,66,0,67,67,58,53,0
0,28,78,0,0,0,57,49,0,0,0,0,0,0,0,0,0,0,0,71,0,58,0,52,0,4,67,63,71,0,54,0,79,74,75,59,0
0,29,67,0,0,0,68,55,0,0,0,0,0,0,0,0,0,0,0,63,0,67,0,56,0,4,67,66,69,0,57,0,70,68,73,68,0
0,32,65,0,0,0,59,71,0,0,0,0,0,0,0,0,0,0,0,72,0,65,0,71,0,4,67,71,64,0,60,0,62,72,59,57,0
0,30,68,0,0,0,67,55,0,0,0,0,0,0,0,0,0,0,0,66,0,64,0,67,0,4,67,67,63,0,58,0,72,61,90,66,0
0,28,65,0,0,0,68,56,0,0,0,0,0,0,0,0,0,0,0,64,0,65,0,65,0,4,67,68,70,0,64,0,61,68,59,65,0
0,30,74,0,0,0,66,70,0,0,0,0,0,0,0,0,0,0,0,64,0,67,0,65,0,4,67,67,71,0,58,0,80,58,67,65,0
0,30,71,0,0,0,67,70,0,0,0,0,0,0,0,0,0,0,0,69,0,67,0,57,0,4,67,62,70,0,59,0,75,66,72,56,0
0,28,75,0,0,0,70,44,0,0,0,0,0,0,0,0,0,0,0,66,0,71,0,62,0,4,67,65,73,0,60,0,57,64,50,73,0
0,28,56,0,0,0,70,63,0,0,0,0,0,0,0,0,0,0,0,72,0,63,0,68,0,4,67,66,65,0,60,0,70,67,72,50,0
0,32,74,0,0,0,61,70,0,0,0,0,0,0,0,0,0,0,0,70,0,62,0,59,0,4,67,60,68,0,57,0,73,73,74,54,0
0,28,70,0,0,0,63,57,0,0,0,0,0,0,0,0,0,0,0,71,0,60,0,70,0,4,67,62,63,0,69,0,70,70,71,60,0
0,28,67,0,0,0,60,65,0,0,0,0,0,0,0,0,0,0,0,70,0,55,0,66,0,4,67,65,64,0,66,0,77,72,83,42,0
0,28,67,0,0,0,68,80,0,0,0,0,0,0,0,0,0,0,0,58,0,62,0,61,0,4,67,65,68,0,65,0,80,66,71,69,0
0,37,67,0,0,0,60,53,0,0,0,0,0,0,0,0,0,0,0,71,0,67,0,66,0,4,67,68,68,0,61,0,55,64,85,53,0
0,30,76,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,67,0,56,0,65,0,4,67,65,64,0,61,0,83,68,75,47,0
0,29,65,0,0,0,70,67,0,0,0,0,0,0,0,0,0,0,0,67,0,58,0,69,0,4,67,69,68,0,68,0,68,65,62,63,0
0,31,77,0,0,0,66,65,0,0,0,0,0,0,0,0,0,0,0,62,0,67,0,62,0,4,67,68,70,0,58,0,70,64,72,62,0
0,28,70,0,0,0,60,61,0,0,0,0,0,0,0,0,0,0,0,67,0,63,0,67,0,4,67,64,64,0,65,0,82,70,80,50,0
0,31,74,0,0,0,62,65,0,0,0,0,0,0,0,0,0,0,0,75,0,66,0,55,0,4,67,68,69,0,54,0,56,68,72,65,0
0,34,76,0,0,0,57,76,0,0,0,0,0,0,0,0,0,0,0,66,0,70,0,65,0,4,67,56,76,0,69,0,47,70,71,67,0
0,32,86,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,67,0,61,0,64,0,4,67,65,63,0,63,0,72,65,78,46,0
0,31,59,0,0,0,68,60,0,0,0,0,0,0,0,0,0,0,0,63,0,66,0,62,0,4,67,65,70,0,60,0,92,62,65,65,0
0,32,62,0,0,0,68,59,0,0,0,0,0,0,0,0,0,0,0,63,0,71,0,63,0,4,67,61,67,0,58,0,76,66,71,64,0
0,28,67,0,0,0,69,67,0,0,0,0,0,0,0,0,0,0,0,63,0,68,0,63,0,4,67,64,70,0,62,0,70,66,73,63,0
0,26,70,0,0,0,64,60,0,0,0,0,0,0,0,0,0,0,0,67,0,71,0,54,0,4,67,61,72,0,56,0,74,71,63,61,0
0,36,72,0,0,0,67,61,0,0,0,0,0,0,0,0,0,0,0,70,0,64,0,63,0,4,67,69,68,0,56,0,63,62,79,67,0
0,30,74,0,0,0,62,66,0,0,0,0,0,0,0,0,0,0,0,69,0,65,0,61,0,4,67,65,67,0,62,0,77,63,76,67,0
0,31,76,0,0,0,67,74,0,0,0,0,0,0,0,0,0,0,0,63,0,68,0,53,0,4,67,66,72,0,60,0,63,65,64,70,0
0,38,77,0,0,0,64,72,0,0,0,0,0,0,0,0,0,0,0,78,0,63,0,66,0,4,67,63,71,0,54,0,58,59,70,62,0
0,33,76,0,0,0,66,72,0,0,0,0,0,0,0,0,0,0,0,68,0,69,0,55,0,4,67,66,67,0,61,0,72,64,76,59,0
0,30,75,0,0,0,62,52,0,0,0,0,0,0,0,0,0,0,0,69,0,66,0,57,0,4,67,58,67,0,64,0,77,68,72,64,0
0,32,58,0,0,0,64,73,0,0,0,0,0,0,0,0,0,0,0,69,0,65,0,66,0,4,67,52,69,0,65,0,65,70,67,70,0
0,33,68,0,0,0,50,57,0,0,0,0,0,0,0,0,0,0,0,74,0,60,0,72,0,4,66,58,71,0,76,0,55,74,68,23,0
0,20,70,0,0,0,66,49,0,0,0,0,0,0,0,0,0,0,0,70,0,70,0,62,0,4,66,70,67,0,61,0,58,64,47,55,0
0,22,72,0,0,0,65,59,0,0,0,0,0,0,0,0,0,0,0,65,0,62,0,63,0,4,66,58,69,0,64,0,67,65,89,50,0
0,27,71,0,0,0,61,46,0,0,0,0,0,0,0,0,0,0,0,67,0,73,0,65,0,4,66,62,73,0,59,0,78,52,49,64,0
0,30,61,0,0,0,66,42,0,0,0,0,0,0,0,0,0,0,0,68,0,69,0,43,0,4,66,57,73,0,64,0,72,69,67,47,0
0,25,61,0,0,0,65,55,0,0,0,0,0,0,0,0,0,0,0,68,0,60,0,64,0,4,66,68,61,0,65,0,68,66,77,60,0
0,21,67,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,62,0,65,0,61,0,4,66,63,69,0,57,0,70,66,70,58,0
0,24,54,0,0,0,69,68,0,0,0,0,0,0,0,0,0,0,0,62,0,66,0,53,0,4,66,67,69,0,54,0,74,65,81,64,0
0,22,71,0,0,0,63,54,0,0,0,0,0,0,0,0,0,0,0,66,0,62,0,67,0,4,66,56,64,0,65,0,73,67,72,58,0
0,25,77,0,0,0,56,55,0,0,0,0,0,0,0,0,0,0,0,72,0,62,0,62,0,4,66,76,50,0,65,0,86,68,71,42,0
0,19,66,0,0,0,64,51,0,0,0,0,0,0,0,0,0,0,0,68,0,64,0,59,0,4,66,70,69,0,61,0,75,61,68,59,0
0,22,84,0,0,0,63,65,0,0,0,0,0,0,0,0,0,0,0,66,0,58,0,63,0,4,66,62,65,0,66,0,89,68,41,58,0
0,22,65,0,0,0,68,47,0,0,0,0,0,0,0,0,0,0,0,67,0,54,0,73,0,4,66,70,58,0,58,0,75,71,67,53,0
0,20,60,0,0,0,66,47,0,0,0,0,0,0,0,0,0,0,0,66,0,67,0,61,0,4,66,64,66,0,65,0,60,66,65,60,0
0,35,66,0,0,0,64,65,0,0,0,0,0,0,0,0,0,0,0,64,0,68,0,60,0,4,66,60,73,0,61,0,68,67,72,53,0
0,27,74,0,0,0,68,52,0,0,0,0,0,0,0,0,0,0,0,62,0,64,0,61,0,4,66,61,66,0,59,0,74,62,76,54,0
0,25,74,0,0,0,69,67,0,0,0,0,0,0,0,0,0,0,0,60,0,63,0,63,0,4,66,65,67,0,57,0,75,62,59,67,0
0,20,57,0,0,0,65,42,0,0,0,0,0,0,0,0,0,0,0,76,0,62,0,64,0,4,66,61,56,0,72,0,78,71,52,48,0
0,22,62,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,66,0,63,0,62,0,4,66,70,68,0,59,0,60,72,73,64,0
0,25,76,0,0,0,62,65,0,0,0,0,0,0,0,0,0,0,0,70,0,64,0,61,0,4,66,55,66,0,64,0,64,63,66,63,0
0,19,70,0,0,0,65,53,0,0,0,0,0,0,0,0,0,0,0,68,0,62,0,64,0,4,66,55,69,0,62,0,72,65,69,57,0
0,29,61,0,0,0,59,73,0,0,0,0,0,0,0,0,0,0,0,65,0,56,0,58,0,4,66,71,73,0,56,0,77,67,62,67,0
0,29,54,0,0,0,62,66,0,0,0,0,0,0,0,0,0,0,0,54,0,66,0,71,0,4,66,74,67,0,48,0,83,67,67,61,0
0,20,77,0,0,0,64,56,0,0,0,0,0,0,0,0,0,0,0,67,0,61,0,62,0,4,66,58,68,0,53,0,76,62,79,51,0
0,25,60,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,75,0,65,0,62,0,4,66,57,60,0,62,0,78,65,69,55,0
0,21,78,0,0,0,71,74,0,0,0,0,0,0,0,0,0,0,0,69,0,56,0,60,0,4,66,68,61,0,62,0,65,66,82,51,0
0,21,70,0,0,0,70,60,0,0,0,0,0,0,0,0,0,0,0,62,0,66,0,59,0,4,66,63,71,0,59,0,72,62,49,73,0
0,30,56,0,0,0,63,70,0,0,0,0,0,0,0,0,0,0,0,73,0,64,0,62,0,4,66,78,62,0,60,0,68,59,64,62,0
0,21,72,0,0,0,64,58,0,0,0,0,0,0,0,0,0,0,0,64,0,63,0,69,0,4,66,63,61,0,64,0,68,65,73,54,0
0,21,72,0,0,0,61,47,0,0,0,0,0,0,0,0,0,0,0,73,0,63,0,57,0,4,66,59,70,0,58,0,71,70,55,56,0
0,24,58,0,0,0,63,60,0,0,0,0,0,0,0,0,0,0,0,59,0,60,0,72,0,4,66,67,70,0,60,0,65,67,68,62,0
0,23,78,0,0,0,63,69,0,0,0,0,0,0,0,0,0,0,0,67,0,55,0,56,0,4,66,68,66,0,60,0,82,67,74,50,0
0,24,67,0,0,0,59,62,0,0,0,0,0,0,0,0,0,0,0,63,0,64,0,63,0,4,66,60,60,0,73,0,82,72,68,58,0
0,21,68,0,0,0,62,42,0,0,0,0,0,0,0,0,0,0,0,74,0,63,0,58,0,4,66,70,68,0,57,0,64,61,68,68,0
0,29,72,0,0,0,62,66,0,0,0,0,0,0,0,0,0,0,0,70,0,63,0,46,0,4,66,71,64,0,66,0,70,69,72,68,0
0,27,75,0,0,0,63,60,0,0,0,0,0,0,0,0,0,0,0,64,0,63,0,63,0,4,66,75,69,0,64,0,62,68,66,45,0
0,24,60,0,0,0,66,55,0,0,0,0,0,0,0,0,0,0,0,67,0,59,0,68,0,4,66,65,69,0,63,0,70,67,75,47,0
